phrase,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
idx,indx,0.5855088233947754,index,0.5601587295532227,tidx,0.5236331224441528,idy,0.5156339406967163,len,0.4972627758979797,jdx,0.4947292506694794,indice,0.4772303104400635,ndx,0.4569017291069031,syncthread,0.43775320053100586,niter,0.4353537857532501
Maximum,minimum,0.8629345893859863,exceed,0.6951806545257568,maximal,0.615425705909729,max,0.6053431034088135,allowable,0.5504106879234314,minumum,0.5086684226989746,limit,0.5015414953231812,threshold,0.48731529712677,average,0.4674896597862244,exces,0.4581814706325531
jpg,png,0.8238601088523865,gif,0.6728122234344482,image,0.6638537645339966,myimage,0.6209565997123718,somepic,0.6193705797195435,alt,0.6082578897476196,someimage,0.5660939216613771,pic,0.5634759664535522,testimage,0.55592280626297,mypic,0.5520719289779663
suboption,sub-option,0.5371517539024353,optiongroup,0.4845627844333649,optionname,0.4746856689453125,maincat,0.4639148116111755,newoption,0.462058037519455,optionid,0.4396344423294067,selectoption,0.4384508430957794,opton,0.4207485616207123,optionvalue,0.4102796912193297,menuentry,0.4049536883831024
netscape,mozilla,0.5658357739448547,msie,0.561914324760437,konqueror,0.5545481443405151,firefox,0.5529661178588867,opus,0.5260208249092102,npapi,0.5193641185760498,safari,0.5183256268501282,browser,0.505689263343811,mozila,0.4968475103378296,maxthon,0.479010134935379
Try,attempt,0.49743798375129705,tryed,0.43594706058502203,need,0.3293331265449524,tr,0.3145855963230133,wanna,0.2986264228820801,trouble,0.2970015406608581,couldnt,0.2893392443656921,tryng,0.28686073422431946,tryin,0.2826211750507355,didnt,0.2773481011390686
parallel,parallelize,0.7850326895713806,parallelization,0.710864782333374,parallelism,0.6919708251953125,paralle,0.6562403440475464,data-parallel,0.6540994644165039,paralell,0.638791561126709,parallelizable,0.6371783018112183,parallelised,0.630729079246521,multi-core,0.6254674196243286,sequential,0.6239656805992126
filep,filelen,0.5639703273773193,fileptr,0.5310947299003601,fpin,0.5176657438278198,fdest,0.5064208507537842,filepointer,0.4961253702640533,fpout,0.4915984869003296,filetmp,0.4913597702980042,cfile,0.4873842597007752,fgetpo,0.4706020653247833,recsize,0.4679854512214661
urlapi-inth,edof,0.4240248203277588,semi-discrete,0.4224873781204224,mode-n,0.4171858429908752,discretised,0.4142746925354004,discretized,0.4074263274669647,matricization,0.4060521125793457,tridiag,0.4041362702846527,k-form,0.40409970283508295,kerne,0.3885301351547241,th-order,0.3867720067501068
call,invoked,0.6714430451393127,caller,0.5332528352737427,method,0.5129544734954834,invoke,0.4926414489746094,pass,0.4854670166969299,call-back,0.4837130606174469,callback,0.45823550224304205,invocation,0.4494034647941589,callee,0.4427657425403595,funciton,0.4307888448238373
eintr,eagain,0.7212206125259399,ewouldblock,0.7015807628631592,epipe,0.6058763265609741,einval,0.5994845032691956,sigtimedwait,0.5801382660865784,sigpipe,0.5724506378173828,maxfd,0.5653209686279297,sigalrm,0.5645617246627808,ppoll,0.5621626377105713,enosy,0.5573110580444336
Create,creation,0.5380043983459473,new,0.5128962993621826,craete,0.4600924253463745,instance,0.4572438299655914,crated,0.430819571018219,pre-created,0.4172700345516205,instantiate,0.4022673964500427,factory,0.3985854983329773,instanciate,0.3770802021026611,creator,0.374925434589386
fullsize,thumbpath,0.5848695039749146,bigpic,0.5605640411376953,thumnail,0.55161452293396,tumbnail,0.549532413482666,bigimage,0.5462257266044617,fullimage,0.5454359650611877,full-size,0.5328572988510132,mainimage,0.5220293402671814,thumbail,0.5204398632049559,largeimage,0.5179444551467896
garbage,collector,0.7221040129661559,reclaim,0.6110320091247559,garbage-collected,0.6052055358886719,garbage-collection,0.5712811946868896,finalizer,0.5580264329910278,collect,0.5305532217025757,finalization,0.5298688411712646,non-garbage,0.5163443088531494,generational,0.5014392137527466,garbage-collector,0.4896232187747955
dflt,chunkshape,0.4755078554153442,htype,0.4360470771789551,defaul,0.4326297640800476,notnull,0.4241499602794647,byteorder,0.4230674505233765,non-specified,0.39140969514846796,itemsize,0.3890717029571533,dvoid,0.38791969418525696,stype,0.384936273097992,ndf,0.3806925117969513
Wildcard,wild-card,0.6668485403060913,globb,0.5972274541854858,case-insensitive,0.5800645351409912,wilcard,0.5746684670448303,wildcarded,0.5348814129829407,case-insensitivity,0.5335453748703003,metacharacter,0.5167933702468872,case-sensitive,0.4987713694572449,accent-insensitive,0.4878852963447571,non-wildcard,0.4712620675563812
parse,parser,0.6593005657196045,paser,0.4634357690811157,parsable,0.456055760383606,convert,0.4519149363040924,sax-based,0.4482455551624298,tokeniz,0.4377363920211792,istringstream,0.4293375015258789,prase,0.426617830991745,tokenize,0.42355257272720337,sscanf,0.4227753281593323
newstr,oldstr,0.7922966480255127,mystr,0.6886271238327026,yourstr,0.6277210712432861,somestr,0.5554293394088745,replace,0.5497244000434875,teststr,0.5372464656829834,astr,0.5345266461372375,newtext,0.5338897705078125,ireplace,0.5140240788459778,substr,0.5066371560096741
terminal,xterm,0.6259748935699463,gnome-terminal,0.5652570724487305,tty,0.5572811365127563,putty,0.5371371507644653,tmux,0.527643084526062,minicom,0.5122964382171631,prompt,0.5075314640998839,konsole,0.5047754049301147,rxvt,0.5009441375732422,hyperterminal,0.4973410069942474
showerror,showwarn,0.6800224781036377,askyesno,0.6488394737243652,iconstop,0.6123887300491333,askokcancel,0.5814687013626099,iconerror,0.5615798234939575,iconexclamation,0.5358952879905701,systemmodal,0.5358263254165649,askstr,0.5340595245361328,errorbox,0.5278971195220947,messagebox,0.5237233638763428
lineno,linenum,0.6919195652008057,linenumber,0.6345508694648743,funcname,0.5850018262863159,firstlineno,0.5491448640823364,getouterframe,0.5018304586410522,getframeinfo,0.5004754066467285,lnum,0.4977972805500031,currentframe,0.4943593144416809,linecache,0.4830962419509888,cumtime,0.4781987071037293
info,logger,0.4551127851009369,dinfo,0.4534131288528442,pinfo,0.4509184658527374,strfmt,0.4314596652984619,infop,0.4292250871658325,get,0.3884742558002472,culture,0.3870446383953095,name,0.380334347486496,wksta,0.3798207640647888,iconinfo,0.3795780539512634
hdrlen,udphdr,0.706454873085022,ethhdr,0.7062712907791138,tcphdr,0.6714997291564941,udph,0.6553244590759277,ipheader,0.6497718691825867,icmphdr,0.6482445001602173,ethertype,0.6170578002929688,pckt,0.6168721318244934,caplen,0.6094335317611694,pktinfo,0.6089802980422974
since,hence,0.7936737537384033,obvious,0.7424346804618835,possib,0.6794837713241577,either,0.6788401603698729,least,0.6771844625473022,never,0.6750500202178955,unless,0.6637405753135681,even,0.6629842519760132,necessari,0.6575102210044861,otherwise,0.6515736579895021
trail,slash,0.6582590341567993,whitespace,0.649355947971344,newline,0.5431463718414307,extraneou,0.5260696411132812,nullcol,0.5196019411087036,comma,0.5116618871688843,colon,0.5110421776771545,lead,0.4859503209590912,white-space,0.4857088923454285,unwanted,0.4807826578617096
subpart,part,0.607353925704956,sub-part,0.602857232093811,partname,0.5282264947891235,partno,0.5083282589912415,parttype,0.4988178610801697,subcomponent,0.4726937413215637,partlist,0.4721856713294983,sub-component,0.4689362943172455,trickiest,0.4674804508686066,constituent,0.4661877155303955
proxy-anyauth,proxied,0.6313406229019165,setdefaultproxy,0.5125019550323486,proxyport,0.5089566707611084,hidemyas,0.5011754631996155,myproxy,0.4971492290496826,httpproxytunnel,0.4940451979637146,httpproxy,0.483173280954361,proxyserver,0.4740731716156006,squid,0.4656677842140198,tunnel,0.450371265411377
keyn,valuen,0.8158400058746338,anotherkey,0.575783371925354,valn,0.5398106575012207,keyvalue,0.5132020711898804,keyy,0.5104429721832275,kvpair,0.5082568526268005,otherval,0.5038976669311523,otherkey,0.5001557469367981,subval,0.4950109124183655,firstkey,0.4945886731147766
sig,signature,0.5931124091148376,signum,0.5071689486503601,sigusr,0.4974591434001922,dfl,0.476602852344513,pid,0.47239035367965704,sigset,0.468030571937561,sigint,0.4654724299907684,sigaction,0.4636093378067017,sigchld,0.4579669833183289,siginfo,0.4543703198432922
set,get,0.5354084968566895,true,0.4591575860977173,property,0.4483435750007629,default,0.4473254382610321,new,0.4265892505645752,false,0.4056934118270874,color,0.39947164058685297,cptxy,0.3962798118591309,value,0.3922531306743622,sett,0.3921734094619751
percent,percentage,0.8169260025024414,perc,0.6672959327697754,pct,0.5697486400604248,proportion,0.5517807602882385,total,0.5423815250396729,precentage,0.4662034511566162,progres,0.4652827680110931,earn,0.4562240242958069,avg,0.4534317553043366,ratio,0.4442273080348969
alpha,beta,0.6435959339141846,gamma,0.6409253478050232,bravo,0.5610209107398987,omega,0.5562878251075745,blend,0.5489848852157593,aplha,0.5432851910591125,opacity,0.5132640600204468,lpha,0.4697269797325134,alpa,0.465695858001709,premultip,0.4578875303268433
imagegif,imagecreatefromgif,0.8129591941833496,imagecreatefrompng,0.7805458903312683,imagecreatefromjpeg,0.7384516000747681,imagejpeg,0.7290080785751343,imagepng,0.7249149084091187,imagecopyresampled,0.6553721427917479,canve,0.64516681432724,imagedestroy,0.6257342100143433,imagecreatetruecolor,0.6205346584320068,imagecopyresized,0.6007169485092163
cafile,capath,0.7673979997634888,cainfo,0.7349911332130432,certfile,0.5825100541114807,sslca,0.5355765819549559,cacert,0.5340555310249329,sslkey,0.5340260267257689,cerificate,0.5119320154190063,verifypeer,0.5097522735595703,certficate,0.5008357763290405,apath,0.4975501894950866
ptr,nullptr,0.5564395785331726,deleter,0.5057783126831055,dword,0.504022479057312,marshal,0.5021852254867554,pointer,0.4863727390766144,extern,0.4821464717388153,uint,0.4776231050491333,std,0.4703461527824402,sival,0.4687776267528534,int,0.4592764675617218
algor,ithm,0.8044849634170532,algori,0.7463947534561157,lgor,0.7122448682785034,algorit,0.6280894279479979,orithm,0.6105524897575378,rithm,0.5518463850021362,ined,0.549189031124115,lgorithm,0.5442968010902405,ific,0.5287787914276123,rocess,0.515731692314148
argv,argc,0.7928518056869507,atoi,0.5341299772262573,optarg,0.4702525138854981,progname,0.4670086205005646,getopt,0.4636342823505402,cmdline,0.4621961712837219,stderr,0.446374773979187,tmain,0.4449004530906677,execl,0.43434804677963257,main,0.4317377805709839
Lfile,xmlfile,0.6072208881378174,ffile,0.5290914177894592,outputdir,0.5248703956604004,sourcefile,0.5235045552253723,ldoc,0.5224702954292297,xmlpath,0.5197619795799255,tfile,0.5144256353378296,sfile,0.5078429579734802,xmlfilename,0.5061571002006531,dfile,0.5023770332336426
Upload,uploaded,0.8203636407852173,uploader,0.7220584750175476,uploadfile,0.658710241317749,fileupload,0.6445624828338623,userfile,0.5618140697479248,upl,0.5579119920730591,uplaod,0.5426731109619141,uploadify,0.5310844779014587,uploadimage,0.5221438407897949,download,0.5169881582260132
speeder,cruis,0.4992723166942597,mph,0.4615535736083984,vehicle,0.4439634084701538,numberplate,0.4394422769546509,kmh,0.4371193051338196,horsepower,0.43665874004364014,lorry,0.4318760931491852,milage,0.4256764054298401,overspeed,0.4241697788238525,kph,0.4228144586086273
trace-ascii,encode,0.4975548982620239,unicode,0.4777325987815857,ebcdic,0.4738732576370239,non-printable,0.4643191397190094,hex,0.4380534887313843,us-ascii,0.4349671006202698,hexadecimal,0.4288883209228516,unprintable,0.4245702922344208,non-ascii,0.4143514633178711,catch,0.4080891609191895
remote-time,uptime,0.5066618919372559,millisecond,0.5021795034408569,ntp,0.4708998203277588,microsecond,0.4689404368400574,elapse,0.4589011669158936,server,0.4556784331798554,nanosecond,0.4537972509860992,clock,0.4503957033157349,minute,0.4491671323776245,local,0.4463057816028595
keepalive,nodelay,0.6602205038070679,keepalife,0.633683979511261,heartbeat,0.5859214663505554,timeout,0.5758499503135681,time-out,0.5426120758056641,keep-alife,0.5280177593231201,connectiontimeout,0.5251442790031433,sendfile,0.5180513858795166,alive,0.5093474388122559,timout,0.5034296512603761
mainco,subco,0.8546735644340515,broadleafcommerce,0.6041767597198486,sakaiproject,0.6007581353187561,khanacademy,0.5665147304534912,myorg,0.562297523021698,bixin,0.5537418127059937,scalacheck,0.5314705371856691,kram,0.5267373919487001,jenkinsci,0.5180791616439819,jsecurity,0.5177984237670898
valuen,keyn,0.8158398866653442,valn,0.5825563669204712,othervalue,0.5350138545036316,otherval,0.5344517827033997,valuee,0.5194200277328491,anothervalue,0.5078639388084412,anotherkey,0.4986426830291748,valuea,0.4902088642120361,someval,0.473559558391571,subvalue,0.4732025861740112
http2-prior-knowledge,knowlege,0.4649519622325897,expert,0.43213629722595215,know-how,0.42931315302848816,solidify,0.42774367332458496,a-priori,0.41124653816223145,experience,0.4099023938179016,belief,0.4038166403770447,expertise,0.3996826410293579,upon,0.3844846487045288,knowlegde,0.3824617862701416
rename,newname,0.6036850214004517,oldname,0.5274971127510071,bak,0.5031849145889282,unlink,0.4706937968730927,newfile,0.4611622095108032,re-name,0.4596816897392273,clash,0.4590493738651276,oldfile,0.4486334323883057,overwrite,0.4457884132862091,renam,0.4378180205821991
See,connel,0.5673969984054565,hodgson,0.5476458668708801,metcalf,0.5413858890533447,shaffer,0.52675861120224,edmondson,0.519396185874939,lindley,0.5190660953521729,neale,0.517817497253418,pople,0.5178161263465881,jewell,0.5170907378196716,maloney,0.516250729560852
maxage,minage,0.8511785864830017,max-age,0.5146679878234863,robocopy,0.463013768196106,njh,0.4546532034873962,maxday,0.4239608943462372,currdate,0.4159449934959412,cache-control,0.4141048192977905,expiredate,0.4107547104358673,backupdir,0.4013739824295044,txtage,0.4012604355812073
Access,acces,0.6994168162345886,reside,0.539972722530365,acess,0.5324935913085938,read-on,0.5169357061386108,acce,0.5164923667907715,accessible,0.4953484237194061,accesed,0.4750496745109558,accessable,0.4483608901500702,accesible,0.4225967526435852,file-system,0.4207338690757752
fsize,filesize,0.5821000337600708,getsize,0.5808086395263672,fhandle,0.5608795881271362,bsize,0.5570740699768066,fread,0.5517230033874512,fstat,0.5305876731872559,fpath,0.5256974697113037,mtime,0.5217692255973816,filelen,0.5143543481826782,statinfo,0.5143426656723022
tls-max,min,0.8218818902969359,maximum,0.6053431034088135,imum,0.5365203022956848,maxi,0.53201824426651,length,0.5284627676010132,limit,0.5161154270172119,pmax,0.5145729780197144,smax,0.4997345805168152,size,0.4975965023040772,maxy,0.4844051003456116
data-urlencode,urldecode,0.5202124118804932,json,0.4993994235992432,url,0.4797944128513336,encode,0.4505489766597748,urllib,0.4385316371917725,postfield,0.43830156326293945,rawurlencode,0.4307371973991394,stripslash,0.4289509654045105,htmlspecialchar,0.4195849299430847,querystr,0.4184264540672302
infotype,typinfo,0.38694882392883295,pinfo,0.3855653405189514,linfo,0.3792873024940491,personel,0.3791298270225525,processinfo,0.3784499764442444,trackdatum,0.3751785755157471,mbid,0.3731003105640411,infop,0.37078627943992615,dinfo,0.3691314458847046,hdevinfo,0.36487632989883423
uid,gid,0.6883025169372559,uui,0.5694066882133484,pwd,0.5387612581253052,serial,0.5159178972244263,sid,0.4903547167778015,oid,0.4843992590904236,userid,0.4821580648422241,euid,0.4599075615406037,uuidgen,0.4207072854042053,eid,0.4178615212440491
timegm,utctimetuple,0.8466483354568481,timetuple,0.7151929140090942,gmtime,0.6923447847366333,timelocal,0.6651982069015503,broken-down,0.6507667303085327,mktime,0.625301718711853,localtime,0.6204878091812134,isleap,0.6189593076705933,fromtimestamp,0.6016663312911987,isoweekday,0.5987420082092285
table,column,0.5975360274314879,tbl,0.582539439201355,row,0.5669581294059753,dbo,0.4983560740947723,colum,0.4851755499839783,tablename,0.484519898891449,tabel,0.4768920242786408,tbody,0.4729965329170227,insert,0.457170307636261,sql,0.4486327171325684
newurl,oldurl,0.6861741542816162,pageurl,0.6444997787475586,currenturl,0.5942964553833008,myurl,0.5592851638793945,someurl,0.5442484021186829,yoururl,0.5289273858070374,targeturl,0.5232186317443848,theurl,0.5158702731132507,baseurl,0.5125775933265686,geturl,0.5040372610092163
filetype,autocmd,0.5753084421157837,extention,0.5623980760574341,file-type,0.5589431524276733,filename,0.5452802181243896,ftype,0.5239542722702026,infofile,0.519152045249939,file-extension,0.5154023170471191,vimrc,0.5118016600608826,mime,0.5090049505233765,autocommand,0.5071406364440918
lnext,werase,0.8192095756530762,icrnl,0.6625072360038757,onlcr,0.639937162399292,ixon,0.5634814500808716,opost,0.5371673703193665,susp,0.4842667579650879,ixany,0.4725615084171295,iexten,0.4627581536769867,isig,0.457344502210617,cstopb,0.4568325579166413
des,desgin,0.6024538278579712,design,0.5503130555152893,model-view-controller,0.5311962366104126,componentization,0.5047010183334351,deisgn,0.5001562833786011,architectur,0.4919241964817047,domain-driven,0.4894397258758545,re-think,0.48829531669616705,design-pattern,0.4832408130168915,patter,0.4735361933708191
unencode,non-encoded,0.7130023241043091,url-encod,0.7100439071655273,unencoded,0.6958162784576416,percent-encode,0.65941321849823,parametersview,0.6259717345237732,sourceview,0.621324896812439,url-encode,0.6209316253662109,percent-encod,0.602577805519104,double-encod,0.5806967616081238,reencoded,0.5793135166168213
slow,faster,0.8115929365158081,fast,0.771941065788269,slowest,0.6614181399345398,quicker,0.6372784376144409,speed,0.6270025968551636,noticeab,0.6014094352722168,inefficient,0.5913259983062744,noticeable,0.5906623005867004,expensive,0.5816721916198729,sluggish,0.5735821723937988
proxy-crlfile,proxied,0.6313406229019165,setdefaultproxy,0.5125019550323486,proxyport,0.5089566707611084,hidemyas,0.5011754631996155,myproxy,0.4971492290496826,httpproxytunnel,0.4940451979637146,httpproxy,0.483173280954361,proxyserver,0.4740731716156006,squid,0.4656677842140198,tunnel,0.450371265411377
mkdir,dir,0.6160216331481934,chmod,0.6040996313095093,rmdir,0.5842694640159607,makedir,0.5668174028396606,newdir,0.5607202053070068,testdir,0.5597634315490723,mydir,0.5527626276016235,mnt,0.5499849915504456,mktemp,0.5405415892601013,destdir,0.5340330600738525
Conv,relu,0.5855849981307983,convolution,0.5674405097961426,cnn,0.5272574424743652,vgg,0.5103569030761719,fully-connected,0.5057673454284668,mlp,0.49189877510070795,maxpool,0.4915003180503845,batch-normalization,0.4817571341991425,convolutional,0.4810085892677307,deconv,0.4763675332069397
stdout,stderr,0.8102680444717407,stdin,0.6982736587524414,fflush,0.6539171934127808,popen,0.6102654933929443,sterr,0.6001490354537964,stderror,0.5936347246170044,fileno,0.5915618538856506,fprintf,0.5829956531524658,fput,0.5578925013542175,pipe,0.5549712777137756
servname,nodename,0.622254490852356,getaddrinfo,0.5752216577529907,getnameinfo,0.5599706172943115,enotfound,0.5382207036018372,gethostbyname,0.5354418754577637,gaierror,0.5349764823913574,gethostbyaddr,0.4997523725032806,herror,0.476012647151947,addrinfo,0.4666585028171539,freeaddrinfo,0.4586277902126312
endrange,startrange,0.9107985496520996,newrange,0.414645254611969,thisdate,0.4050160646438599,numday,0.3978435397148132,datetimefield,0.3951173722743988,mytemptable,0.37879905104637146,tsrange,0.37826257944107056,datevar,0.3764808773994446,tmptbl,0.3752061724662781,sysdatetimeoffset,0.3726192116737366
clearall,btnclear,0.4976610243320465,divbutton,0.4877594411373138,clearboth,0.4452693164348602,sbutton,0.4330909252166748,sterge,0.4316043555736542,deletebtn,0.4306469559669495,resetbutton,0.4298610985279083,newbutton,0.4020686149597168,abbrechen,0.4016420245170593,deletebutton,0.4001396000385285
llist,dlist,0.6365213990211487,newnode,0.5792468786239624,slist,0.577950119972229,printlist,0.5739502906799316,linkedlist,0.5563165545463562,createlist,0.5440142750740051,clist,0.5419515371322632,nlist,0.5227943658828735,lnode,0.5157566070556641,intlist,0.5155827999114989
fnmatch,listdir,0.6658152937889099,glob,0.6637977361679077,endswith,0.624675452709198,dirpath,0.6236650943756104,iglob,0.6168795824050903,splitext,0.5692766904830933,startdir,0.5581538677215576,globb,0.5577892661094666,isfile,0.553626298904419,isdir,0.5239207744598389
idletime,non-idle,0.4838340878486633,lasttime,0.4813957810401917,prevtime,0.4705374836921692,totaltime,0.4704917073249817,logintime,0.4678811430931091,usertime,0.4662424325942993,iowait,0.4661892354488373,startime,0.4657254219055176,qtime,0.4636054039001465,intrvl,0.45413938164711
username,password,0.8400664329528809,userid,0.6302757263183594,pwd,0.6246376037597656,passwd,0.6186665296554565,user,0.6058334708213806,passowrd,0.6040242910385132,userpassword,0.6038030385971069,uname,0.5851737260818481,pasword,0.5769878029823303,passw,0.5718345642089844
strcasecmp,strncasecmp,0.7315840721130371,strcmp,0.6836258769035339,strncmp,0.6550701260566711,stricmp,0.6486037969589233,uksort,0.6265313625335693,strnatcmp,0.6105667948722839,usort,0.59205162525177,strcoll,0.5831339955329895,uasort,0.5729484558105469,strnicmp,0.5690535306930542
tsd,typescript,0.4719130396842957,jspm,0.4641463458538056,borisyankov,0.442095547914505,basarat,0.4096387624740601,gulpj,0.4042023718357086,xro,0.4025290012359619,npm,0.3911598026752472,gitbook,0.38752627372741705,npmignore,0.3853148818016052,node-module,0.3836090862751007
strcpy,strncpy,0.8815221190452576,strcat,0.823440432548523,strdup,0.8075530529022217,strncat,0.7156046628952026,strlen,0.7077467441558838,snprintf,0.6583878397941589,strtok,0.6442155838012695,strchr,0.6140916347503662,realloc,0.6124294400215149,strcmp,0.5975103378295898
fptr,fscanf,0.6119939088821411,fread,0.5748685598373413,fclose,0.5590425729751587,fopen,0.5550600290298462,fileptr,0.5546903014183044,fgetc,0.5362808704376221,fwrite,0.5229491591453552,fprintf,0.5019057989120483,fpout,0.4965967535972595,fputc,0.4962321519851685
flag,false,0.43276190757751465,unflag,0.43223005533218384,boolean,0.4299989938735962,setflag,0.4190773069858551,bool,0.4178014099597931,true,0.4156929552555084,bitmask,0.4130554795265198,falg,0.3993706107139587,uint,0.3980103135108948,bitfield,0.3958967924118042
tunnel,vpn,0.7254217267036438,tunnell,0.7102901935577393,tunneled,0.6619651317596436,firewall,0.5769209861755371,psec,0.5657030940055847,pptp,0.5435722470283508,teredo,0.5394688844680786,ipsec,0.5296800136566162,ssh,0.5120705366134644,lan,0.5116379857063293
sizeof,memset,0.7723302841186523,malloc,0.7344987392425537,calloc,0.7233538627624512,memcpy,0.6697680354118347,realloc,0.5678665041923523,snprintf,0.5480394959449768,unsigned,0.5409778356552124,nbyte,0.5358060598373413,struct,0.5209870338439941,strlen,0.5020457506179811
pval,pvalue,0.7874904870986938,dval,0.5840498208999634,chisq,0.5511211156845093,tval,0.5381007194519043,coef,0.5368264317512512,ttest,0.533514142036438,signif,0.5288510918617249,cval,0.521197497844696,p-value,0.5143443346023561,xvar,0.5134446620941162
completion,finish,0.5931006669998169,complete,0.5274343490600586,dismiss,0.46232724189758295,completition,0.4600712358951569,complition,0.4374563992023468,wait,0.4302014410495758,nil,0.4201190769672394,cancel,0.4162781238555908,finshed,0.3997661471366882,animate,0.3903060257434845
tok,token,0.5822317004203796,tokenize,0.5720768570899963,tokenizer,0.5534777641296387,strtok,0.5168981552124023,lex,0.5126732587814331,subtoken,0.5097465515136719,lexeme,0.5058200359344482,tkn,0.5030779838562012,lexer,0.5015497207641602,toktype,0.4994330406188965
packetsize,bytecount,0.5724431276321411,udphdr,0.5640314817428589,pckt,0.5493117570877075,tpacket,0.5455447435379028,ethhdr,0.5452787280082703,destip,0.5410187244415283,ipheader,0.5361180305480957,hdrlen,0.5216380357742311,sourceip,0.5212388038635254,databuf,0.5193188190460205
Follow,follw,0.5991019606590271,folow,0.557476282119751,precede,0.4925776124000549,follwo,0.4881526827812195,snippet,0.44526535272598267,fallow,0.3960744440555573,followin,0.3668506145477295,accord,0.3665611743927002,similar,0.3621148765087128,analogou,0.3602961897850037
pid,ppid,0.7152203321456909,getpid,0.6478938460350037,tid,0.6317057609558105,pidfile,0.5743793845176697,pgid,0.5692890882492065,mypid,0.5675445795059204,pidof,0.5499385595321655,fpid,0.5474874973297119,gid,0.5423113107681274,pgrep,0.5376884937286377
Connected,connection,0.7113375067710876,dbconn,0.5187784433364868,dbcon,0.5053966045379639,dbh,0.4916188716888428,cmd,0.4692037701606751,dbname,0.4691072106361389,myconn,0.4626811146736145,sqlcon,0.455333560705185,connect,0.4506082534790039,myconnection,0.4378291368484497
linestart,lineend,0.5934622287750244,endc,0.4216703772544861,mline,0.41016051173210144,linetext,0.40954241156578064,breakline,0.4032217860221863,tabsize,0.40105098485946655,nonspace,0.4008440971374512,linepo,0.4005161225795746,istart,0.3961058259010315,parbox,0.39482229948043823
concat,concatenate,0.5468279719352722,concatenation,0.5071091055870056,lpad,0.4999278783798218,ifnull,0.4915941655635834,distinct,0.4804634153842926,coalesce,0.4706005156040192,rtrim,0.4684318006038666,concated,0.466464102268219,substr,0.4609906375408173,join,0.4475505948066712
slot,timeslot,0.6317039728164673,time-slot,0.5392796397209167,subslot,0.4636846780776978,mini-slot,0.42396533489227295,subframe,0.42085039615631104,superframe,0.4123128056526184,minislot,0.4030277729034424,transmission,0.4016740024089813,tdma,0.3999361097812653,pyqt,0.39746907353401184
mute,unmute,0.7296844720840454,unmuted,0.6009011268615723,playpause,0.5484126806259155,autoplay,0.5319805145263672,ringer,0.5133264064788818,pause,0.5102066993713379,audio,0.5051220059394836,autostart,0.4979647696018219,playback,0.4863565266132355,speakerphone,0.4742797017097473
newport,beach,0.5751475095748901,greenville,0.5656319260597229,richmond,0.5571314692497253,blvd,0.5452198982238771,charleston,0.5381520986557007,norfolk,0.5372146368026733,huddersfield,0.5314860939979553,nashville,0.5310457944869995,bever,0.5303580164909363,tampa,0.5241419076919556
get,return,0.5708478689193726,set,0.5354084968566895,str,0.5259038209915161,,0.4940889477729797,int,0.4596177935600281,public,0.4561517834663391,new,0.43771445751190186,context,0.4230132400989533,name,0.41029825806617737,info,0.3884742856025696
hour,minute,0.8663420677185059,week,0.6516927480697632,month,0.5632475018501282,time,0.5545696616172789,period,0.5369035601615906,overtime,0.5340321063995361,spend,0.5289165377616882,noon,0.5267260074615479,night,0.5172268152236938,minut,0.5171912908554077
Ptr,nullptr,0.5564395785331726,deleter,0.5057783126831055,dword,0.504022479057312,marshal,0.5021852254867554,pointer,0.4863727390766144,extern,0.4821464717388153,uint,0.4776231050491333,std,0.4703461527824402,sival,0.4687776267528534,int,0.4592764675617218
interval,timeout,0.6165603399276733,timer,0.6034582853317261,milisecond,0.5825428366661072,timeinterval,0.5710587501525879,inverval,0.5706371068954468,millisecond,0.5650447607040405,subinterval,0.5617543458938599,period,0.5565624237060547,time-interval,0.5561856627464294,duration,0.5545930862426758
authenticate,authentication,0.7729089260101318,authorize,0.7162444591522217,auth,0.6732800006866455,unauthenticated,0.6679368019104004,authorise,0.6528228521347046,login,0.637988805770874,authentification,0.6260485649108887,authetication,0.6259522438049316,authorization,0.6097067594528198,authorisation,0.608653724193573
rnrn,otj,0.4398632049560547,n-l,0.4309850335121155,riri,0.4201920032501221,rnm,0.4044540822505951,rnz,0.4040135443210602,udx,0.3989440202713013,lrh,0.3986009359359741,iku,0.3957759737968445,ukv,0.3950316905975342,eyi,0.3937423229217529
flush,fsync,0.5168019533157349,unflushed,0.498760998249054,close,0.4951278567314148,stdout,0.4917784333229065,buffer,0.4760100841522217,flusher,0.4705952703952789,write,0.4655204713344574,fflush,0.4651834070682526,auto-flush,0.4521590173244476,shutdown,0.4398803412914276
Protocol,protcol,0.6191474199295044,protocal,0.5806351900100708,tcp,0.5589420199394226,protocoll,0.5541871786117554,procotol,0.5461606383323669,udp-based,0.5427973270416261,sub-protocol,0.52403724193573,application-layer,0.518202006816864,udp,0.5175094604492188,tcp-based,0.5140473246574402
pdf,docx,0.6156177520751953,pdf-file,0.6011128425598145,mypdf,0.580884575843811,pdffile,0.5731487274169922,itext,0.5628193616867065,postscript,0.5617748498916626,fpdf,0.5413984060287476,rtf,0.5377008914947511,wkhtmltopdf,0.5367808341979979,pdfurl,0.5302555561065674
