phrase,concept,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
memcmp,name,memmove,0.6812812685966492,strncmp,0.6688641905784607,qsort,0.6502653956413269,memchr,0.6410021185874939,strcmp,0.6337487697601318,bsearch,0.5644020438194275,memcpy,0.5480200052261353,strcasecmp,0.5415076017379761,memmem,0.5390064716339111,memset,0.5386224985122681
drain,name,drained,0.7568447589874268,battery,0.5576626062393188,depleted,0.5269904136657715,exhaust,0.49012669920921326,depletion,0.4762330651283264,faucet,0.46983450651168823,idle,0.45227283239364624,consume,0.4496692717075348,woken,0.44949430227279663,clogged,0.44410231709480286
files,name,filez,0.5344715118408203,fileextension,0.5172092914581299,filname,0.5096489191055298,lastfile,0.4963493347167969,uploadfolder,0.47925472259521484,uploadpath,0.47652071714401245,nextfile,0.4743269979953766,singlefile,0.47411173582077026,iglob,0.4732927680015564,strfile,0.46786797046661377
closer,name,farther,0.7014992237091064,nearer,0.6331648230552673,toward,0.5070396661758423,away,0.4706578254699707,furthest,0.46951526403427124,tend,0.4462118148803711,farthest,0.43833404779434204,upward,0.423090398311615,near,0.4207545518875122,resemble,0.4172188639640808
ssl-allow-beast,name,insecure,0.49407491087913513,secure,0.4509870409965515,non-ssl,0.4502534866333008,trust,0.4109126925468445,negotiate,0.40197619795799255,firewall,0.4016616642475128,handshake,0.39161303639411926,unsecured,0.3900878429412842,untrusted,0.38954299688339233,ciphersuite,0.38565364480018616
txt,name,textfile,0.5919133424758911,text,0.5661175847053528,testfile,0.5619614124298096,txtfile,0.5284332633018494,file,0.5101755857467651,yourfile,0.497420072555542,fopen,0.4794340133666992,somefile,0.47175899147987366,newfile,0.46725890040397644,filename,0.4661935567855835
socks5-gssapi-service,name,kerbero,0.582602858543396,sasl,0.5389189720153809,authentication,0.5154252648353577,serivce,0.4825431704521179,svc,0.47489863634109497,ntlm,0.47302019596099854,windows-communication-framework,0.4677090644836426,krb,0.46229761838912964,auth,0.46035969257354736,authorizer,0.4557027220726013
ST-,name,stirng,0.6385480165481567,strin,0.5606774091720581,tr,0.5350106358528137,sr,0.5330384969711304,nsstr,0.5230580568313599,somestr,0.5177013874053955,strig,0.512134313583374,sub-str,0.5032175779342651,concatenate,0.49572157859802246,stringbuilder,0.4920860230922699
hashsize,name,hashval,0.7321912050247192,tablesize,0.640943169593811,hashtab,0.617215633392334,hashfunc,0.6020993590354919,hashfunction,0.575485348701477,htable,0.5618299245834351,nbucket,0.5222854018211365,hashlist,0.5158102512359619,hashvalue,0.48097485303878784,re-hash,0.47842440009117126
infilesize,name,readfunction,0.6212451457977295,postfieldsize,0.6051124930381775,fileline,0.5341197848320007,readdatum,0.5314472913742065,binarytransfer,0.5311340093612671,maxfilesize,0.5299524664878845,filelen,0.5210651159286499,filepointer,0.5158123970031738,filelength,0.5099904537200928,remotefile,0.5040531754493713
save,name,restore,0.530722975730896,persist,0.5011227130889893,unsaved,0.45787134766578674,saver,0.41407591104507446,sav,0.40496745705604553,daylight,0.4000335931777954,state,0.3875713348388672,savable,0.38575565814971924,savea,0.3790251314640045,re-save,0.3696746230125427
tcp,name,udp,0.8561103343963623,socket,0.6593278050422668,datagram,0.5979034304618835,port,0.5927774906158447,sctp,0.588504433631897,packet,0.5843890309333801,protocol,0.5589419603347778,telnet,0.5539329051971436,connectionles,0.5424990057945251,ipv,0.5413089990615845
inflate,name,inflater,0.47300076484680176,inflator,0.43077054619789124,layoutinflater,0.35804229974746704,enableviewstate,0.34510645270347595,setwarn,0.3438885509967804,co-np-hard,0.3254234194755554,rootview,0.32442009449005127,decompresser,0.3213665783405304,oneshot,0.3106246888637543,fragment,0.3082760274410248
Use,name,utilize,0.44895726442337036,inbuilt,0.3984062075614929,employ,0.3943452835083008,build-in,0.35226500034332275,need,0.35077527165412903,preferab,0.3413536548614502,usign,0.33630824089050293,utilise,0.3360978066921234,in-built,0.333842396736145,create,0.3293710947036743
isupper,name,islower,0.9265276193618774,isalpha,0.8439168334007263,isalnum,0.776195228099823,isdigit,0.7136108875274658,toupper,0.7032287120819092,ispunct,0.651263952255249,isgraph,0.6491258144378662,tolower,0.6300959587097168,isspace,0.6151164174079895,iscntrl,0.6064419150352478
way,name,manner,0.594975471496582,approach,0.5335070490837097,solution,0.5179290771484375,able,0.49630194902420044,possible,0.4923803210258484,probab,0.48819565773010254,aproach,0.4781643748283386,simp,0.4719386696815491,easi,0.4665604531764984,possibility,0.4642360210418701
minimum,name,maximum,0.8629345893859863,maximal,0.6038535833358765,minimal,0.585761308670044,minumum,0.5749057531356812,mimimum,0.5078729391098022,exceed,0.5034027099609375,allowable,0.49180829524993896,minimize,0.49110347032546997,optimum,0.4865931272506714,minimun,0.4798082709312439
auth,name,authentication,0.7032800912857056,authorization,0.7029703855514526,authenticate,0.6732800006866455,authorize,0.5780888795852661,authorisation,0.5779459476470947,credential,0.5757927894592285,login,0.5736244320869446,jwt,0.5715031623840332,authorizer,0.5373368859291077,authenticator,0.5364332795143127
tempbuf,name,tempbuffer,0.5428100824356079,tmpbuf,0.5385432839393616,readbuf,0.5182530283927917,writebuffer,0.509849488735199,wbuf,0.496859610080719,outbuff,0.4967140555381775,bufferlen,0.4910385012626648,bytecount,0.48678863048553467,dbuf,0.48205095529556274,tbuf,0.4799932539463043
realsize,name,nmemb,0.6011679172515869,userp,0.5320500135421753,dataptr,0.4526757299900055,bptr,0.4371563196182251,newbuf,0.43228501081466675,newptr,0.4264334440231323,cptr,0.42037737369537354,nchr,0.41473984718322754,memptr,0.4045727252960205,lineptr,0.3983144760131836
slist,name,dlist,0.5821355581283569,headerlist,0.5814736485481262,llist,0.577950119972229,clist,0.5055863857269287,strlist,0.4639226198196411,alist,0.4602203071117401,thelist,0.4550935924053192,printlist,0.4511118531227112,createlist,0.44965824484825134,scontent,0.44828200340270996
Cant,name,cance,0.6326180696487427,ciency,0.5636650323867798,ectivenes,0.5430140495300293,erence,0.5033277273178101,ect,0.488288551568985,ected,0.48116087913513184,ective,0.47865328192710876,erefore,0.4752466082572937,nd,0.46591687202453613,cient,0.45589011907577515
str,name,name,0.5432612895965576,int,0.5281479954719543,get,0.5259038209915161,char,0.5246919393539429,public,0.5017246007919312,new,0.4957211911678314,substr,0.46976011991500854,text,0.46838778257369995,return,0.4679730534553528,null,0.4664512872695923
proxy-tlsv1,name,proxied,0.6313406229019165,setdefaultproxy,0.5125019550323486,proxyport,0.5089566707611084,hidemyas,0.5011754631996155,myproxy,0.4971492290496826,httpproxytunnel,0.4940451979637146,httpproxy,0.48317328095436096,proxyserver,0.4740731716156006,squid,0.4656677842140198,tunnel,0.45037126541137695
layer,name,sub-layer,0.582077145576477,sublayer,0.5585223436355591,two-layer,0.5160629749298096,lower-layer,0.5157947540283203,multi-layered,0.49922090768814087,inter-layer,0.4861617684364319,datalayer,0.481952965259552,fully-connected,0.4792865812778473,upper-layer,0.4760361313819885,interlayer,0.47102493047714233
Quote,name,double-quote,0.7627776265144348,quotation,0.7416876554489136,qoute,0.7381826639175415,apostrophe,0.7085162401199341,single-quote,0.7033900022506714,unquoted,0.6804603934288025,backslash,0.6507660150527954,backtick,0.6415069103240967,doublequote,0.6275345087051392,double-quoted,0.6099185347557068
accesstype,name,groupid,0.4670029878616333,accessid,0.4630063772201538,enddatetime,0.4229133725166321,peopleid,0.42184948921203613,stopdate,0.40976065397262573,startdatetime,0.4086568057537079,reportid,0.4007032513618469,slotid,0.39595723152160645,reportname,0.38080787658691406,ouid,0.37993693351745605
chop,name,chopp,0.6633808016777039,chopped,0.6451296806335449,cut,0.4906935691833496,pork,0.4728230834007263,split,0.46775513887405396,leftover,0.46309876441955566,splitt,0.4547841548919678,rope,0.4544990062713623,reassemble,0.4317280054092407,peel,0.43137112259864807
tftp,name,pxe,0.524836540222168,xmodem,0.5158544778823853,tcp-based,0.5117357969284058,udp-based,0.5098133087158203,tftpboot,0.5068803429603577,ftp,0.4992940425872803,connection-les,0.4858613908290863,udp,0.47927889227867126,obex,0.47232586145401,pasv,0.47101929783821106
tsz,name,dsz,0.5667835474014282,xcx,0.5431854724884033,egk,0.5394044518470764,hyj,0.538267970085144,yju,0.530946671962738,ihj,0.529841959476471,szb,0.5295429229736328,kmy,0.5273988842964172,ffk,0.5238850712776184,jgy,0.5225106477737427
keytype,name,keyinfo,0.4492523670196533,tkey,0.44163304567337036,akey,0.4406682252883911,hostkey,0.43118220567703247,defval,0.4233643412590027,primery,0.42204713821411133,nokey,0.4207981824874878,rkey,0.4193812608718872,itype,0.41753238439559937,keydatum,0.4144543707370758
end,name,begin,0.7268405556678772,start,0.5903339982032776,sub,0.532414436340332,else,0.5097127556800842,elsif,0.4709831476211548,beg,0.45337238907814026,decelerat,0.4337441027164459,endp,0.4311537742614746,strt,0.4169359803199768,def,0.41589611768722534
select,name,tbl,0.5641458034515381,distinct,0.5463775396347046,selection,0.5142631530761719,qry,0.504798412322998,isnull,0.492864191532135,dbo,0.48334836959838867,yourtable,0.4778142273426056,query,0.4768763482570648,coalesce,0.46829137206077576,rownum,0.46090835332870483
uri,name,url,0.5954923033714294,resolver,0.4659751057624817,myuri,0.42459529638290405,path,0.41301995515823364,request,0.4074428677558899,http,0.4067345857620239,intent,0.4064652621746063,newuri,0.3914061188697815,medium,0.3914032578468323,imageuri,0.37931638956069946
readback,name,read-back,0.609390377998352,unmap,0.43619483709335327,reversib,0.4199359118938446,λ-term-graph,0.41730695962905884,virtual-to-physical,0.41425591707229614,remapp,0.41350531578063965,read-out,0.4100709557533264,per-pixel,0.39488649368286133,coterm,0.39452987909317017,ispp,0.38908588886260986
tsi,name,tsj,0.549136757850647,timestampadd,0.4841884970664978,tdj,0.4799455404281616,vtj,0.47742536664009094,wtj,0.47424963116645813,kti,0.4710220992565155,tsm,0.4700496792793274,vjx,0.46901342272758484,ijt,0.4655013978481293,zbi,0.46533477306365967
mail-auth,name,smtp,0.6722947359085083,gmail,0.6325806379318237,authentication,0.5763915181159973,email,0.5721055269241333,authenticate,0.5456681847572327,imap,0.5343093872070312,authorization,0.5342494249343872,credential,0.5263148546218872,authenticator,0.5118362903594971,login,0.49439293146133423
newlist,name,oldlist,0.6944986581802368,somelist,0.6216565370559692,thelist,0.6126611828804016,alist,0.6061676740646362,templist,0.5567063093185425,listname,0.5456692576408386,sublist,0.5401139855384827,listoflist,0.5218632221221924,outlist,0.5157876014709473,biglist,0.5126148462295532
mpx,name,vmx,0.517558753490448,kvm,0.4861032962799072,dyq,0.4684790372848511,smm,0.46459126472473145,jyh,0.46412503719329834,mps,0.46236225962638855,vt-x,0.4606201648712158,pvy,0.45571768283843994,hardware-assisted,0.45379438996315,fqy,0.45079147815704346
Unsupported,name,invalid,0.4297431409358978,rdoc-datum,0.4242447316646576,incompatible,0.41429802775382996,illegal,0.4101746380329132,unsuported,0.39107510447502136,operation,0.37736761569976807,unimplemented,0.37253719568252563,exception,0.363656222820282,uee,0.3509466350078583,encode,0.3434060513973236
formpost,name,lastptr,0.6464794278144836,formadd,0.6335849165916443,copyname,0.5923435091972351,curlform,0.5276989340782166,httpost,0.47967416048049927,form-datum,0.4354645609855652,pycurl,0.4181850552558899,httppost,0.41168835759162903,postrequest,0.4115940034389496,postfieldsize,0.4084131121635437
newer,name,upgraded,0.6909877061843872,version,0.6681360006332397,upgrade,0.6564047336578369,late,0.6504910588264465,downgrade,0.6492398977279663,verison,0.6484212875366211,verion,0.6471688151359558,outdated,0.6230344176292419,old,0.6011269092559814,vesion,0.5852095484733582
Proxy-authenticate,name,authentication,0.6804532408714294,credential,0.5980848073959351,auth,0.5656646490097046,secure,0.5652574300765991,authorize,0.5631332397460938,ntlm,0.5501276850700378,authorization,0.5379063487052917,proxied,0.5279676914215088,unauthenticated,0.5205955505371094,kerbero,0.5015758275985718
connecttimeout,name,followlocation,0.5922278761863708,timout,0.578530490398407,returntransfer,0.570264458656311,autoreferer,0.5679653286933899,maxredir,0.555914044380188,timeout,0.4976325035095215,ipresolve,0.4829963445663452,binarytransfer,0.46002230048179626,connectiontimeout,0.45247432589530945,verifyhost,0.44715455174446106
minor,name,major,0.750531017780304,adjustment,0.4278007745742798,modification,0.42726317048072815,drastic,0.4262772798538208,subtle,0.42214736342430115,annoyance,0.42185312509536743,bugfix,0.41897696256637573,alteration,0.4141032099723816,mkdev,0.4085973799228668,slight,0.3929626941680908
auto,name,true,0.4632481336593628,matical,0.44673603773117065,increment,0.44252878427505493,false,0.44049108028411865,margin,0.43425804376602173,compelte,0.4324485659599304,decltype,0.41169413924217224,auto-sync,0.37738996744155884,automatic,0.36992767453193665,width,0.3680136799812317
challenge,name,hurdle,0.6699525713920593,difficulty,0.6661539077758789,impediment,0.5629581212997437,challenged,0.5624279975891113,shortcom,0.553054928779602,endeavor,0.5481458902359009,undertak,0.5288134217262268,roadblock,0.5014141798019409,issue,0.4894813001155853,breakthrough,0.46520084142684937
cant,name,cance,0.6326180696487427,ciency,0.5636650323867798,ectivenes,0.5430140495300293,erence,0.5033277273178101,ect,0.488288551568985,ected,0.48116087913513184,ective,0.47865328192710876,erefore,0.4752466082572937,nd,0.46591687202453613,cient,0.45589011907577515
ftp-method,name,sftp,0.5175985097885132,ftplib,0.4213162064552307,lftp,0.41267019510269165,webdav,0.38167431950569153,scp,0.37555962800979614,remote,0.3739190101623535,webclient,0.36603033542633057,proxy,0.3658123016357422,metho,0.3573285937309265,webservice,0.3572314977645874
bufsize,name,buflen,0.734626293182373,bufsiz,0.7060098052024841,buffsize,0.6841397881507874,buffersize,0.6700334548950195,nbyte,0.6557160019874573,ssize,0.6201710104942322,bufsz,0.5998302698135376,maxbuf,0.5815392732620239,snprintf,0.5751408338546753,nbuf,0.5674768090248108
connection,name,connected,0.7113375067710876,connect,0.5981348156929016,connetion,0.540738582611084,conection,0.5117855072021484,connectionstr,0.5084656476974487,conenction,0.5051240921020508,conneciton,0.5044589638710022,tcp,0.4916653633117676,connectio,0.4887610673904419,disconnect,0.4868740141391754
paste,name,copy,0.5802969932556152,copy-paste,0.5679525136947632,clipboard,0.5454596281051636,cut,0.5186830759048462,pastespecial,0.48495447635650635,verbatim,0.46394914388656616,cut-and-paste,0.45353978872299194,copy-past,0.4419536888599396,pbcopy,0.43060603737831116,copyed,0.41418495774269104
cblock,name,keylen,0.5058997869491577,bsize,0.49998414516448975,inlen,0.4982956647872925,keylength,0.49103933572769165,pblock,0.47312986850738525,keybit,0.4649302363395691,bytelen,0.4595262408256531,ablock,0.45622581243515015,keysize,0.45437270402908325,numblock,0.4499625861644745
userp,name,nmemb,0.590658962726593,realsize,0.5320500135421753,newptr,0.4591982662677765,readfunction,0.4289872646331787,zzip,0.4252098798751831,structp,0.42054861783981323,dlnow,0.418819785118103,lastptr,0.4145593047142029,dataptr,0.41265633702278137,ssize,0.4124225974082947
add,name,new,0.5869688987731934,remove,0.556759238243103,listener,0.45055967569351196,gbc,0.4340721368789673,subview,0.4305754005908966,gridy,0.42298388481140137,vfm,0.40890467166900635,list,0.39102956652641296,gridx,0.37451404333114624,set,0.3697057068347931
status,name,stau,0.5601541996002197,response,0.49800437688827515,statuscode,0.49043703079223633,succes,0.4819861650466919,pend,0.4476182162761688,inprogres,0.4418308436870575,approve,0.43559375405311584,marital,0.4349971413612366,maritial,0.42470404505729675,getstatu,0.4205496907234192
parity,name,parity-check,0.4999099373817444,databit,0.4754859209060669,stopbit,0.46114158630371094,parenb,0.4457889199256897,onestopbit,0.4448840916156769,odd,0.4375729560852051,bit,0.437457412481308,redundancy,0.4357382357120514,puncture,0.4261128902435303,nonsystematic,0.419187068939209
ftp-port,name,sftp,0.6583990454673767,host,0.6430369019508362,hostname,0.638487696647644,telnet,0.6143314838409424,tcp,0.5654894113540649,ssh,0.5593213438987732,smtp,0.5477504730224609,scp,0.5467278361320496,socket,0.5248172879219055,lftp,0.5126187801361084
ulen,name,uck,0.6184632778167725,nlen,0.6079584360122681,dlen,0.5344303846359253,rlen,0.5304275155067444,slen,0.5101034641265869,plen,0.5070197582244873,udphdr,0.5008633136749268,hdrlen,0.4922645688056946,ipid,0.48743194341659546,tseq,0.48655229806900024
syntax,name,syntactical,0.6831653118133545,syntactic,0.5590555667877197,sytax,0.5340080857276917,sintax,0.5064433217048645,grammar,0.503625750541687,shorthand,0.5018155574798584,bnf,0.4943724572658539,semantic,0.48489025235176086,semantical,0.48096150159835815,well-formed,0.4620808959007263
listener,name,listner,0.6787764430046082,event,0.5154256820678711,add,0.45055967569351196,listerner,0.44619426131248474,observer,0.44130876660346985,handler,0.4330102503299713,void,0.41777166724205017,watcher,0.40627604722976685,listen,0.39599400758743286,eventlistener,0.3914678990840912
dlnow,name,progressfunction,0.8157553672790527,noprogres,0.6919711828231812,proges,0.6121012568473816,pbar,0.5757077932357788,progressview,0.5392429828643799,progbar,0.5011763572692871,headerfunction,0.482242226600647,progres,0.475120484828949,tqdm,0.4702809453010559,reporthook,0.4634532332420349
instream,name,inputstream,0.6702063679695129,outstream,0.5483978986740112,httpentity,0.5402336120605469,strem,0.441341757774353,sream,0.4354487657546997,bufferedreader,0.42591288685798645,fileinputstream,0.4258175492286682,istr,0.4147396683692932,outputstream,0.4094724655151367,readstream,0.4055471420288086
interf,name,ecti,0.49992451071739197,aquest,0.4864470362663269,aqueste,0.47825145721435547,mateix,0.469513475894928,aquesta,0.46550485491752625,intf,0.45430028438568115,fddi,0.45380645990371704,tode,0.45107313990592957,xarxa,0.44605350494384766,capacitat,0.44577574729919434
Timeout,name,timout,0.7150784134864807,time-out,0.6888275146484375,interval,0.6165603399276733,keepalive,0.5758499503135681,retry,0.5619434714317322,settimeout,0.5587577819824219,delay,0.5509852766990662,millisecond,0.540138840675354,connectiontimeout,0.539881706237793,wait,0.5348673462867737
writeout,name,gcov,0.5476762652397156,gcda,0.4292486310005188,gai,0.38821351528167725,llvm,0.3707674741744995,callgraph,0.3687722980976105,grafter,0.35712921619415283,wala,0.35702091455459595,llv,0.35202863812446594,ffdc,0.3497754633426666,kojak,0.3466951847076416
software,name,development,0.5832878351211548,ware,0.5600253939628601,in-house,0.5573902130126953,hardware,0.5538004636764526,open-source,0.5329081416130066,commercial,0.5320066213607788,reengineer,0.5197055339813232,component-based,0.5177909731864929,engineer,0.5119633674621582,professional,0.5061174631118774
unix-socket,name,tcp,0.5992766618728638,unix-domain,0.5953229665756226,socketpair,0.5696223974227905,nix,0.5668073296546936,linux,0.5654880404472351,posix,0.5466127991676331,udp,0.5459870100021362,bsd,0.5451319217681885,unix-like,0.531737744808197,solari,0.5113745927810669
rev,name,revision,0.5913170576095581,accu,0.5570136904716492,revi,0.513718843460083,srev,0.45216113328933716,brev,0.42115598917007446,reverse,0.417581170797348,revison,0.40788567066192627,chg,0.404333233833313,seq,0.39985892176628113,svnlook,0.39304307103157043
hlen,name,ausw,0.832465648651123,bitte,0.6531462073326111,sollte,0.6511479020118713,eingeben,0.6485751867294312,chten,0.6457511782646179,funktioniert,0.6447280645370483,vorteile,0.6434928774833679,erfolgt,0.6403343677520752,wirklich,0.6354695558547974,schritt,0.6339243650436401
loop,name,for-loop,0.7482361793518066,iteration,0.6476118564605713,while-loop,0.6214070916175842,iterate,0.5956891775131226,do-while,0.5661890506744385,for-each,0.5573058128356934,unroll,0.5527619123458862,for-next,0.5473539233207703,foor,0.5458360910415649,endles,0.5394353866577148
globalconfig,name,strict-ssl,0.4605741500854492,mailtype,0.4536028504371643,diveintohtml,0.4201729893684387,developerguide,0.41427475214004517,jquerymobile,0.4020729660987854,git-config,0.39769259095191956,npmrc,0.3951514661312103,githook,0.3862432539463043,textconv,0.37693309783935547,dryrun,0.37670624256134033
keepalive-time,name,millisecond,0.6224170923233032,timeout,0.5976212024688721,heartbeat,0.5951586961746216,interval,0.5804153680801392,minute,0.5785686373710632,msec,0.5723251104354858,time-out,0.5704792141914368,inactivity,0.5564849376678467,duration,0.5435256958007812,milisecond,0.539673388004303
dot,name,dash,0.6103397607803345,nuke,0.5081114172935486,blue,0.4505973756313324,red,0.4376368522644043,circle,0.4297964572906494,thick,0.426434725522995,arrow,0.414173424243927,colon,0.41342055797576904,nbaao,0.4124913811683655,bracket,0.41044947504997253
fflush,name,setbuf,0.6599483489990234,stdout,0.6539171934127808,fprintf,0.651786744594574,fput,0.6493444442749023,setvbuf,0.6421279907226562,freopen,0.6309739351272583,stdin,0.6205412149429321,fputc,0.6113196611404419,getchar,0.6089982986450195,fpurge,0.6057154536247253
change,name,chnage,0.635568380355835,chage,0.609088659286499,chaged,0.5130833983421326,notify,0.5003373622894287,update,0.4898715019226074,modify,0.4599035382270813,recalculate,0.4552587866783142,adjustment,0.45252135396003723,cahnge,0.4502415359020233,onchange,0.43422427773475647
readdir,name,opendir,0.8163601160049438,closedir,0.7814005613327026,scandir,0.6939040422439575,dirent,0.6392695307731628,dirp,0.5557265877723694,glob,0.5477030277252197,isdir,0.5442634224891663,dirhandle,0.5425436496734619,lstat,0.5350309014320374,fgetcsv,0.5114175081253052
xml,name,schema,0.5346841812133789,dtd,0.5182265043258667,xmldatum,0.48871660232543945,xmldoc,0.47019147872924805,xsd,0.46285077929496765,xslt,0.44735950231552124,myxml,0.4460224509239197,xhtml,0.4445953965187073,xmlfile,0.44062021374702454,xdoc,0.43995288014411926
binary,name,hexadecimal,0.49211224913597107,bitstr,0.490530788898468,n-bit,0.4797322154045105,non-binary,0.47351187467575073,unary,0.4702945947647095,hex,0.46008336544036865,varbinary,0.4564977288246155,bytearray,0.43936049938201904,radix,0.4377521276473999,byte-array,0.4373040795326233
hmac,name,sha,0.7529201507568359,digest,0.6813384294509888,nonce,0.6801370978355408,hmacsha,0.67954421043396,hashlib,0.6291277408599854,hmacmd,0.622162938117981,signature,0.5789273977279663,crypto,0.5717238187789917,pbkdf,0.5713306665420532,blowfish,0.5693705677986145
newl,name,toprettyxml,0.4976823627948761,cddr,0.4817574620246887,fleuret,0.45867231488227844,printlist,0.45109277963638306,nconc,0.4455389082431793,cdar,0.44398319721221924,writexml,0.43681269884109497,newf,0.4353838860988617,my-list,0.43360674381256104,rlist,0.4248507618904114
bailout,name,financ,0.43741247057914734,crowdfund,0.41930487751960754,equity,0.41796576976776123,mortgage,0.41156160831451416,debt,0.4110076427459717,investor,0.4104839563369751,bankruptcy,0.40861761569976807,investment,0.4073766767978668,bankrupt,0.39739447832107544,financial,0.39541158080101013
Syntax,name,syntactical,0.6831653118133545,syntactic,0.5590555667877197,sytax,0.5340080857276917,sintax,0.5064433217048645,grammar,0.503625750541687,shorthand,0.5018155574798584,bnf,0.4943724572658539,semantic,0.48489025235176086,semantical,0.48096150159835815,well-formed,0.4620808959007263
spec,name,specs,0.6214908361434937,specification,0.5601179599761963,jasmine,0.4787560701370239,serverspec,0.46611663699150085,whatwg,0.4441615343093872,ified,0.4359819293022156,mocha,0.430789977312088,gridspec,0.4285299777984619,gemspec,0.42399126291275024,autotest,0.4226242005825043
mutex,name,semaphore,0.7549556493759155,lock,0.7128455638885498,spinlock,0.6697695851325989,unlock,0.6333313584327698,rwlock,0.6030123233795166,sempahore,0.5631201267242432,mtx,0.5586994886398315,mymutex,0.5528820753097534,semaphor,0.5499000549316406,locker,0.54930180311203
pat,name,tern,0.6060376763343811,patt,0.565954864025116,pattern,0.49994832277297974,findall,0.4972216486930847,ptrn,0.48792657256126404,patname,0.48464006185531616,patid,0.4790553152561188,rex,0.47877827286720276,mtch,0.4667046070098877,regx,0.4666990041732788
setlocale,name,getlocale,0.7085840106010437,langinfo,0.6291792392730713,strcoll,0.610108494758606,putenv,0.6071571707725525,localeconv,0.5751073956489563,locale,0.5646085739135742,mbtowc,0.5620964765548706,clocale,0.5551525354385376,getdefaultlocale,0.5427200794219971,gettext,0.5207123756408691
mcode,name,dcode,0.613329291343689,ccode,0.5583148002624512,acode,0.5073027014732361,pcity,0.4833787977695465,bcode,0.4780031442642212,oname,0.47185078263282776,mname,0.4704362750053406,scode,0.46986013650894165,pcode,0.46738094091415405,rname,0.4642547070980072
decompression,name,decompres,0.7598997950553894,decompress,0.754542350769043,compression,0.7393858432769775,uncompression,0.6853827238082886,uncompres,0.6737939119338989,uncompress,0.6267242431640625,compress,0.6234358549118042,uncompressed,0.6170358061790466,lzma,0.6135554313659668,zlib,0.6129546165466309
totalsize,name,foldersize,0.5920523405075073,blksize,0.5396671295166016,totalfile,0.5391370058059692,bavail,0.5350013375282288,blocknum,0.530132532119751,filelength,0.5298396348953247,dbsize,0.5283132195472717,frsize,0.5218148231506348,freespace,0.5168371796607971,statinfo,0.5149270296096802
sub,name,end,0.532414436340332,byval,0.4627932906150818,dimension,0.4465503990650177,subsub,0.44553685188293457,sonic,0.4306422173976898,mul,0.4269763231277466,etha,0.4214855432510376,pub,0.41974520683288574,wend,0.4181487262248993,mysub,0.4008808135986328
disable-epsv,name,enable,0.6156318187713623,pasv,0.6032507419586182,disabled,0.5845860242843628,re-enable,0.5845704674720764,reenable,0.4843650460243225,disbale,0.4778457283973694,diabled,0.4708890914916992,disble,0.4552684426307678,disbaled,0.4461199939250946,re-enabled,0.4417445659637451
results,name,perpage,0.4243101477622986,pagelist,0.4060371518135071,resultcount,0.3926540017127991,numpage,0.3910357654094696,numresult,0.38734930753707886,totalpage,0.3803104758262634,resultt,0.37630653381347656,totalresult,0.3758130669593811,allresult,0.3698897063732147,resulte,0.3685675263404846
blank,name,non-blank,0.45129284262657166,formtarget,0.43126314878463745,empty,0.40778833627700806,slate,0.4045191705226898,white,0.4024639129638672,leave,0.4004678428173065,intentional,0.38732755184173584,target,0.37861648201942444,targe,0.37669235467910767,whitespace,0.3743511438369751
condition,name,met,0.6247844696044922,condtion,0.5630172491073608,conditon,0.5556420087814331,satisfied,0.520000159740448,conditional,0.5068987607955933,criterion,0.4963477849960327,race,0.4896150827407837,clause,0.46627292037010193,if-statement,0.46358779072761536,contition,0.4625830352306366
length,name,lenght,0.6406804323196411,len,0.6287835836410522,substr,0.5796117782592773,max,0.5284627676010132,char,0.4963657259941101,strlen,0.49410295486450195,size,0.4894105792045593,byte,0.48220762610435486,lenth,0.4707385301589966,variable,0.46892398595809937
Glob,name,listdir,0.6798113584518433,fnmatch,0.6637977361679077,iglob,0.6291245222091675,filelist,0.6226650476455688,scandir,0.6143038272857666,globb,0.6042274832725525,dirpath,0.603051483631134,subdir,0.5579828023910522,chdir,0.5533980131149292,readdir,0.5477030277252197
Retry-,name,abort,0.5627858638763428,timeout,0.5619434118270874,reconnection,0.5544787645339966,reconnect,0.5483626127243042,backoff,0.5322567224502563,throttle,0.5240479707717896,retryable,0.5236034393310547,redelivery,0.51828932762146,fail,0.4999687969684601,failure,0.49151158332824707
tolower,name,toupper,0.8810741901397705,isalpha,0.6718345880508423,isupper,0.6300960183143616,isspace,0.5989538431167603,islower,0.5925824642181396,isalnum,0.5920533537864685,ispunct,0.5907125473022461,cctype,0.5488587021827698,lowercase,0.5444976091384888,isdigit,0.5127304196357727
rewind,name,fseek,0.6430521011352539,seek,0.613765299320221,rewound,0.6135096549987793,filepointer,0.529400110244751,ftell,0.5233213901519775,lseek,0.5201296210289001,fread,0.5037364363670349,seekable,0.48691660165786743,fsetpo,0.4831908345222473,playhead,0.4739696979522705
minnum,name,maxnum,0.7227306365966797,tempnum,0.47297585010528564,maxnumber,0.4635124206542969,numgen,0.45291703939437866,maxid,0.45243942737579346,numm,0.4499598741531372,addnum,0.44020330905914307,endnum,0.4359673261642456,numberlist,0.43376603722572327,randomnum,0.4304702877998352
