phrase,concept,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
fillers,comment,filler,0.6298232674598694,referents,0.5293005704879761,subcategorization,0.5132050514221191,constituents,0.5129175186157227,rolefiller,0.5078002214431763,verbspecific,0.5055298805236816,phrasal,0.5035919547080994,nouns,0.4999679625034332,prepositions,0.4984007477760315,predicateargument,0.4957343637943268
operations,comment,operation,0.8661746382713318,computations,0.690403938293457,primitives,0.6372606158256531,operators,0.5973786115646362,addition,0.5829169750213623,computation,0.5800228118896484,atomic,0.5726367831230164,manipulations,0.5644292831420898,routines,0.5633040070533752,optimizations,0.5632826089859009
restriction,comment,restrictions,0.8580909967422485,restricted,0.6670602560043335,limitation,0.6442623138427734,constraint,0.6394224166870117,constraints,0.6355282068252563,restricting,0.6349045038223267,allowed,0.6274408102035522,restrictive,0.5849822759628296,restrict,0.5646137595176697,note,0.558417797088623
executed,comment,executes,0.8730199337005615,executing,0.866136372089386,execute,0.8102514743804932,execution,0.7715868353843689,invoked,0.7348079085350037,runs,0.651648998260498,exectued,0.6301614046096802,excuted,0.6295410990715027,run,0.6080674529075623,processed,0.6050227880477905
interpretation,comment,interpretations,0.8179556131362915,meaning,0.7208380699157715,semantics,0.7149736285209656,reasoning,0.6229193210601807,syntactically,0.6177815794944763,definition,0.6172999143600464,justification,0.6129592657089233,meanings,0.6105933785438538,denotation,0.6071064472198486,distinction,0.6022062301635742
feedback,comment,feedbacks,0.7704740166664124,guidance,0.5556842088699341,assistance,0.5289625525474548,experience,0.5190576314926147,currentfeedback,0.5164052248001099,informed,0.5121640563011169,experiences,0.5114166140556335,feeback,0.5083209276199341,acknacks,0.506249189376831,relaystransmitter,0.5028799772262573
vary,comment,varies,0.9185553193092346,varied,0.8368817567825317,differ,0.7863338589668274,varying,0.7625066637992859,depend,0.748795747756958,depending,0.7387409210205078,fluctuate,0.7350279092788696,depends,0.6983486413955688,differing,0.6723686456680298,fluctuates,0.6523295044898987
expects,comment,accepts,0.7077239751815796,supplied,0.6741414070129395,expecting,0.6659872531890869,supplying,0.6571734547615051,passing,0.6230888366699219,passed,0.6211740970611572,interprets,0.5819964408874512,pass,0.5535404682159424,parameter,0.5493121147155762,argument,0.5355337858200073
dijkstra,comment,dijsktra,0.7127671241760254,bellmanford,0.7126811742782593,djikstra,0.7126493453979492,dijkstras,0.7059348821640015,shortestpath,0.6919695138931274,bfs,0.6819312572479248,dijstra,0.6562119126319885,floydwarshall,0.6531268358230591,shortest,0.6465046405792236,dijktra,0.6015180349349976
executes,comment,executed,0.8730198740959167,executing,0.81197190284729,execute,0.751027524471283,invokes,0.7332221269607544,runs,0.7191977500915527,invoked,0.6917267441749573,finishes,0.6641302108764648,execution,0.6620602607727051,waits,0.6541621088981628,completes,0.6461700797080994
file-bits,comment,bytes,0.7359230518341064,files,0.7291616797447205,binary,0.631406843662262,bit,0.6228731870651245,byte,0.598527193069458,memory,0.5701776742935181,disk,0.5605198740959167,uncompressed,0.552076518535614,read,0.5504653453826904,characters,0.5378228425979614
replicating,comment,replicated,0.7337850332260132,replicate,0.7337058186531067,replicates,0.715248703956604,duplicating,0.6868106722831726,replication,0.6147025227546692,distributing,0.6057910919189453,mirroring,0.5578625202178955,transferring,0.553666353225708,sharding,0.5497696995735168,copying,0.5371338129043579
fit,comment,fits,0.8712573051452637,fitting,0.7172848582267761,fitted,0.6633626222610474,scale,0.6250152587890625,sized,0.6246576309204102,stretched,0.619023859500885,bigger,0.6124452948570251,sizes,0.5909640192985535,scales,0.5869049429893494,scaled,0.5833220481872559
swapped,comment,swapping,0.807978630065918,swap,0.7793076038360596,swaps,0.661750316619873,flipped,0.625615119934082,rearranged,0.6090700626373291,unswapped,0.5909133553504944,moved,0.5842217803001404,reversed,0.581588625907898,interchanged,0.5729108452796936,reordered,0.563636064529419
expectations,comment,expectation,0.7044985294342041,expect,0.6103700995445251,beliefs,0.5580003261566162,requirements,0.5539425611495972,expected,0.5395582914352417,assumptions,0.5291211605072021,perceptions,0.528986930847168,conditions,0.5284866094589233,intentions,0.5207418203353882,behavior,0.5183038711547852
writing,comment,write,0.8510943651199341,written,0.7781296968460083,reading,0.7468730211257935,read,0.7017998695373535,writting,0.684789776802063,wrote,0.6481496095657349,lot,0.6437641382217407,making,0.6280344724655151,simple,0.6117938756942749,wondering,0.6106325387954712
destroyed,comment,destructed,0.7914447784423828,destruction,0.7592498064041138,destroying,0.7543766498565674,destroys,0.7226607799530029,freed,0.712322473526001,reclaimed,0.7075262665748596,deallocated,0.6999790072441101,destroy,0.6845743060112,recreated,0.6773921251296997,disposed,0.6679671406745911
production,comment,development,0.7292117476463318,staging,0.6801730990409851,dev,0.6764891743659973,preproduction,0.6558429598808289,deployment,0.6476680636405945,deploy,0.6363918781280518,deploying,0.6349979639053345,testing,0.6324678659439087,environment,0.6219464540481567,live,0.6128853559494019
persist,comment,persisted,0.8524379730224609,persisting,0.8449654579162598,persistent,0.7483465671539307,persistence,0.6790003180503845,persistance,0.6699351072311401,save,0.6605721712112427,persistant,0.6547228693962097,saved,0.638701319694519,saving,0.6098079681396484,nonpersistent,0.5838570594787598
reentered,comment,reentering,0.728253960609436,reenters,0.6709365844726562,reenter,0.6704524755477905,reentry,0.6040470004081726,backtracked,0.556943416595459,resumed,0.5463739633560181,reinitialized,0.5413419604301453,resetted,0.5370776653289795,reestablished,0.5345394611358643,reexecuted,0.5337097644805908
encapsulates,comment,encapsulate,0.8206019401550293,encapsulating,0.8077371120452881,encapsulated,0.7967182993888855,exposes,0.706938624382019,abstracted,0.6546536087989807,abstracting,0.6227329969406128,decouples,0.6092860698699951,wraps,0.5975529551506042,manages,0.5833589434623718,manipulates,0.5817378759384155
damages,comment,liability,0.7655816078186035,liable,0.6932483315467834,damage,0.640578031539917,consequential,0.6355817317962646,damagearray,0.5706720948219299,negligence,0.5703409910202026,indemnify,0.5638220310211182,alleged,0.5557045936584473,collateral,0.544920802116394,irreparable,0.543559193611145
pm->calculations_use_input_precision,comment,indd,0.5754048824310303,fm,0.5519657135009766,ps,0.5006226897239685,sourcecbookcode,0.48621469736099243,qm,0.47194913029670715,lteraton,0.46678775548934937,pf,0.46634581685066223,pl,0.4620865285396576,pn,0.4610084295272827,qxd,0.46082937717437744
combination,comment,combinations,0.8143755197525024,combined,0.726563572883606,combining,0.6570266485214233,combine,0.6272206902503967,based,0.5491582751274109,grouping,0.5430328249931335,conjunction,0.5269517302513123,single,0.5257279872894287,distinct,0.5223632454872131,individually,0.5218366384506226
prevented,comment,preventing,0.8361952304840088,prevents,0.8277297019958496,prevent,0.7652701139450073,caused,0.6603496074676514,mitigated,0.6459729075431824,prohibit,0.6422340869903564,cause,0.6359697580337524,circumvented,0.6327774524688721,inadvertently,0.6113100051879883,bypassed,0.6110404133796692
break,comment,switch,0.6360475420951843,breaking,0.620251476764679,continue,0.6034641265869141,ignitebutton,0.5658578872680664,breaks,0.5581845045089722,exitcirculation,0.5493713021278381,innerhtmlradios,0.5471185445785522,fallthrough,0.5262577533721924,broken,0.5224247574806213,canreadraster,0.5202881693840027
modification,comment,modifications,0.8909921646118164,modified,0.7433236837387085,alterations,0.7409836053848267,alteration,0.7281759977340698,modifying,0.6918457746505737,changes,0.6514838337898254,modify,0.6454640626907349,adjustments,0.6326198577880859,adaptations,0.6161680817604065,additions,0.5972946882247925
green-zgreen-scale,comment,blue,0.7875076532363892,red,0.728369414806366,grey,0.718827486038208,yellow,0.7183767557144165,black,0.6845571994781494,gray,0.6776752471923828,purple,0.6749159097671509,scales,0.6721515655517578,orange,0.6537107229232788,pink,0.6536070704460144
effects,comment,effect,0.8218726515769958,sideeffects,0.6808376312255859,impact,0.6795883178710938,consequences,0.6633423566818237,behavior,0.6581860184669495,behaviour,0.6345384120941162,influence,0.6130000352859497,behaviors,0.5984799861907959,affect,0.5889283418655396,impacts,0.5839915871620178
stdarg,comment,vaargs,0.7000621557235718,cstdarg,0.6933820843696594,inttypes,0.6557331681251526,valist,0.6165880560874939,variadic,0.6132915019989014,vsscanf,0.6026990413665771,stddef,0.5997263193130493,unistd,0.5810143947601318,vscanf,0.574792206287384,vprintf,0.5677703022956848
represents,comment,represented,0.826736569404602,representing,0.8258699178695679,corresponds,0.794194221496582,represent,0.7608920335769653,denoting,0.7478206157684326,denotes,0.7421358823776245,denoted,0.6984051465988159,signifies,0.661415159702301,refers,0.6599038243293762,stands,0.6551222801208496
png-fix-itxtexe,comment,pngs,0.5792791843414307,fixing,0.577056884765625,jpg,0.5757308602333069,fixed,0.5439782738685608,gif,0.5271075963973999,fixes,0.5089116096496582,gimp,0.4961127042770386,pixelmator,0.4742753803730011,photoshop,0.4726717174053192,ico,0.4704551100730896
too-far-back,comment,already,0.7089477181434631,never,0.703154981136322,actually,0.7003858685493469,soon,0.6987638473510742,still,0.6844069361686707,yet,0.680596113204956,away,0.6743322014808655,going,0.6600444912910461,ever,0.6570181846618652,immediately,0.6310197114944458
whacking,comment,pounding,0.5607510209083557,slamming,0.5444715023040771,bashing,0.5413752794265747,blew,0.5319268107414246,sucking,0.5295611619949341,blowing,0.5251678824424744,aches,0.5212247967720032,slapping,0.5182285308837891,banged,0.5146239995956421,smacking,0.5136487483978271
invariants,comment,invariant,0.7635722160339355,preconditions,0.6514936685562134,assertions,0.6310470104217529,correctness,0.6132044196128845,postconditions,0.6047481298446655,postcondition,0.5840222835540771,precondition,0.5757301449775696,counterexamples,0.556399405002594,guards,0.5517675876617432,axioms,0.5502402782440186
routines,comment,routine,0.783516526222229,subroutines,0.7068420648574829,procedures,0.631613552570343,functions,0.6213347911834717,primitives,0.5698661208152771,operations,0.5633040070533752,blas,0.5580403804779053,subroutine,0.5571067333221436,subprograms,0.5539536476135254,lowlevel,0.537531852722168
backgrounds,comment,background,0.6880394220352173,backgroundimages,0.6550655961036682,semitransparent,0.6486147046089172,borders,0.6294571161270142,colours,0.6273642778396606,images,0.6231586933135986,transparencies,0.6093395948410034,sprites,0.6018133759498596,styles,0.5997955799102783,colors,0.5997902154922485
dumps,comment,dump,0.845984935760498,dumping,0.6897348165512085,dumped,0.650895357131958,ensureasciitrue,0.5858172178268433,sortkeysfalse,0.5852988362312317,ensureasciifalse,0.5803683996200562,sortkeystrue,0.5573121309280396,dumpelem,0.5549812316894531,clsmyencoder,0.5486667156219482,defaultjsonutil,0.5425763130187988
filling,comment,filled,0.7913564443588257,fills,0.7627795338630676,populating,0.6012076139450073,fill,0.5780435800552368,refilling,0.5616526007652283,emptying,0.5405746102333069,gaps,0.5379334688186646,populate,0.5316705703735352,populated,0.5300106406211853,laying,0.5271982550621033
debug,comment,debugging,0.8552625775337219,debugger,0.7518846988677979,debuging,0.6852701902389526,breakpoints,0.6303865313529968,tracing,0.6191198229789734,nondebug,0.6171665191650391,logging,0.6087251901626587,debuggin,0.6071322560310364,debugged,0.5980064868927002,console,0.5973474979400635
went,comment,got,0.78853839635849,came,0.7755486965179443,gone,0.6932245492935181,going,0.6751348972320557,go,0.6722928285598755,drove,0.6386086940765381,seemed,0.6310546398162842,tonight,0.6283110976219177,stood,0.6258782744407654,gotten,0.624579906463623
side,comment,right,0.6774728894233704,sides,0.6747084856033325,homlz,0.6148080229759216,righthand,0.5693873167037964,lefthand,0.5653448104858398,ςnerpz,0.5623700022697449,operatorsnips,0.5601376891136169,operatorgp,0.5563231110572815,hand,0.5425598621368408,righthandend,0.5328658223152161
mean,comment,average,0.6857537031173706,deviation,0.6723967790603638,variance,0.6577345132827759,squared,0.6177647709846497,median,0.6045149564743042,averaged,0.6023263335227966,averages,0.588842511177063,normalized,0.5737836360931396,rmse,0.5586110353469849,variances,0.5553455352783203
adobe,comment,acrobat,0.7187498211860657,flash,0.656437873840332,monitornotifyadobeclosed,0.6272438764572144,ccoenrae,0.6188368797302246,foxit,0.5886050462722778,macromedia,0.5836227536201477,photoshop,0.5804150700569153,flashpaper,0.5665510296821594,microsoft,0.5640734434127808,indesign,0.5635243654251099
series,comment,timeseries,0.6314150094985962,seriescontroller,0.5523561239242554,chart,0.5459591746330261,serie,0.5427638292312622,plotting,0.5395026206970215,xaxis,0.5335443019866943,axis,0.5257157683372498,plot,0.5245810151100159,ohlc,0.500124454498291,charts,0.5000983476638794
chunkname,comment,chunkpath,0.6996023058891296,fileenumeration,0.6878005266189575,getnumberofchunks,0.6492696404457092,chunkindexlen,0.6483355760574341,chunkext,0.627892017364502,chunkid,0.5952898263931274,getwholefilename,0.5883837938308716,getchunkfilename,0.5850145220756531,ppngihdr,0.5838813781738281,readchunk,0.5793677568435669
gpre,comment,gpost,0.6304669380187988,mvlanguage,0.5805914402008057,mvregular,0.5606123208999634,closurepσ,0.5324719548225403,lvdfa,0.5236474275588989,intsθ,0.5168572664260864,lvba,0.4865404963493347,qsda,0.4842644929885864,goodϕ,0.48348820209503174,tracestslπ,0.48343968391418457
stealing,comment,steal,0.7942020297050476,steals,0.7142797708511353,stolen,0.6282979249954224,protecting,0.58137446641922,thieves,0.5513701438903809,hijack,0.5473140478134155,stealer,0.5443218946456909,hijacking,0.544048547744751,protect,0.5258958339691162,workstealing,0.5215585231781006
aids,comment,aid,0.7281434535980225,aiding,0.6732510328292847,assist,0.6701266765594482,assisting,0.6455761194229126,facilitating,0.6238306760787964,facilitates,0.5809308290481567,facilitate,0.5764434337615967,aides,0.575201153755188,facilitated,0.5722044110298157,impaired,0.5487668514251709
extract,comment,extracting,0.8180301189422607,extracted,0.7512133121490479,extracts,0.6720641851425171,grab,0.6609086990356445,parse,0.6326353549957275,retrieve,0.6291663646697998,extraction,0.6100486516952515,identify,0.5846036672592163,collect,0.571750283241272,manipulate,0.5689899921417236
overwrite,comment,overwriting,0.8473470211029053,overwritten,0.8455425500869751,overwrites,0.7981609106063843,clobber,0.6055905818939209,clobbering,0.6047732830047607,modify,0.6014561653137207,overwritting,0.5753800868988037,overwrote,0.5508631467819214,redefine,0.5477250814437866,wiping,0.5410991907119751
reused,comment,reusing,0.8100807666778564,reuse,0.7970234155654907,reuses,0.678307294845581,reusable,0.6215404868125916,retained,0.5563199520111084,created,0.5512616634368896,recycled,0.5372981429100037,overwritten,0.5326699614524841,cached,0.5319980382919312,recreated,0.5284065008163452
whining,comment,yelling,0.641635537147522,politely,0.5904730558395386,yelled,0.5897849798202515,loudly,0.5854003429412842,bitterly,0.5835051536560059,moaning,0.5825200080871582,crying,0.5749263763427734,ranting,0.5738056302070618,offended,0.5734294652938843,hating,0.5686949491500854
whitespace,comment,whitespaces,0.8294670581817627,newlines,0.7631213665008545,spaces,0.7576174736022949,newline,0.6993085145950317,trailing,0.6898425221443176,linebreaks,0.6723163723945618,punctuation,0.6689518690109253,delimiters,0.6471104025840759,linebreak,0.6235861778259277,strip,0.6215649247169495
restricted,comment,restricting,0.7773405313491821,restrict,0.7696863412857056,restricts,0.7483272552490234,unrestricted,0.7248436808586121,restrictive,0.6851428747177124,constrained,0.6707487106323242,restriction,0.667060136795044,allowed,0.6631430387496948,restrictions,0.6575231552124023,permitted,0.6185500621795654
content,comment,contents,0.6260501742362976,html,0.6124643087387085,footer,0.5777890086174011,text,0.554015576839447,markup,0.5512185096740723,tags,0.543952465057373,header,0.5247446298599243,conent,0.5240033864974976,usergenerated,0.515017032623291,sidebar,0.5109007358551025
sparkle,comment,appcast,0.6635031700134277,wagservicehandler,0.5679043531417847,wybuild,0.5660420656204224,ntrequestpolicy,0.5210161209106445,yanimationdiff,0.4957622289657593,installerarguments,0.49175119400024414,releasenoteslink,0.48270827531814575,appcasts,0.4777977168560028,xanimationdiff,0.47097957134246826,softwareupdate,0.45910921692848206
encourage,comment,encouraged,0.869273841381073,encourages,0.7831000089645386,discourage,0.7324786186218262,promote,0.7186910510063171,encouraging,0.6954439878463745,recommend,0.6871835589408875,advise,0.6776323914527893,urge,0.6599544286727905,advocate,0.6502574682235718,advised,0.6416217088699341
adjust,comment,adjusting,0.8794386386871338,adjusted,0.8502654433250427,adjusts,0.7736600637435913,tweak,0.7485554218292236,readjust,0.7363000512123108,adapt,0.6828653812408447,adjustment,0.6720411777496338,adjustable,0.6654505729675293,increasedecrease,0.6490678787231445,resize,0.6284210085868835
sprintf,comment,snprintf,0.7062842845916748,sprinf,0.6449351906776428,vsprintf,0.6362980008125305,textdiscount,0.6264512538909912,szimagefilename,0.6071020364761353,printfsprintf,0.6039062738418579,staffstu,0.6035014390945435,formatspecifiers,0.5950914621353149,dtlkx,0.586295485496521,itoa,0.5813614130020142
reader,comment,readers,0.7974042892456055,writer,0.6675794124603271,writers,0.6085497140884399,projectreaderutility,0.5411753058433533,areader,0.5399503707885742,readbychunks,0.5351918935775757,readandinitialize,0.5351740717887878,beginfullupdate,0.5342049598693848,myreader,0.5326057076454163,compressedfilereader,0.530897319316864
got,comment,gotten,0.7932006120681763,went,0.78853839635849,came,0.7348171472549438,getting,0.7024792432785034,maybe,0.659984290599823,probably,0.6473330855369568,okay,0.6345840692520142,seemed,0.6305665969848633,gets,0.6187904477119446,wasnt,0.6142603754997253
sliding,comment,slidingwindow,0.6179046630859375,slide,0.6090230345726013,slid,0.5957378149032593,slided,0.594607949256897,slidebytuple,0.5711774826049805,filtersized,0.5583745837211609,windowed,0.5582962036132812,slides,0.5503281950950623,window,0.5406746864318848,swipe,0.5345052480697632
perception,comment,perceptual,0.796711802482605,perceptions,0.7642143964767456,perceived,0.7529338598251343,perceive,0.7410861253738403,mental,0.7256717681884766,cognition,0.7223482131958008,sensory,0.6937986612319946,human,0.6893653273582458,psychological,0.6891849637031555,perceiving,0.6865135431289673
turning,comment,turn,0.8209971189498901,turned,0.802603006362915,turns,0.7030725479125977,disabling,0.6790844798088074,messing,0.6004740595817566,disable,0.5931824445724487,bringing,0.590337872505188,switching,0.5861363410949707,putting,0.5846976041793823,moving,0.5778000950813293
de-interlace,comment,la,0.5298740267753601,pnginterlaceoption,0.4661896824836731,des,0.4606366455554962,interlaced,0.4452947676181793,du,0.4350525438785553,sur,0.42620766162872314,en,0.42045146226882935,le,0.41806527972221375,un,0.41370534896850586,à,0.40139901638031006
aborting,comment,aborted,0.7857204675674438,abort,0.7616938352584839,aborts,0.7382354736328125,exiting,0.6334789991378784,retrying,0.6323124766349792,interrupted,0.6273025274276733,failed,0.6230928301811218,terminate,0.6097830533981323,prematurely,0.603899359703064,halt,0.5892103314399719
standard,comment,nonstandard,0.7097434401512146,standardized,0.70371413230896,iso,0.648239016532898,usual,0.6332545876502991,compliant,0.6274285912513733,standards,0.6232386827468872,posix,0.6055411100387573,library,0.599368691444397,standardised,0.596445620059967,c,0.5950961709022522
management,comment,managing,0.7583159804344177,administration,0.7057729959487915,manage,0.6888352632522583,enterprise,0.6752102375030518,managment,0.6578574180603027,infrastructure,0.6479378938674927,manager,0.6378868818283081,monitoring,0.6242958903312683,managements,0.6223785877227783,mgmt,0.6192687153816223
packard,comment,packards,0.7660212516784668,hewlett,0.6965477466583252,hewlettpackard,0.5824887752532959,anywhereyougo,0.5524168014526367,deskjet,0.5504736304283142,hewlet,0.5452334880828857,toshiba,0.5325644016265869,blavatskyy,0.5262640714645386,wildtech,0.5101500749588013,bedau,0.5030848979949951
estimate,comment,estimates,0.9027010798454285,estimated,0.8359676599502563,estimations,0.7818544507026672,estimating,0.7556700706481934,estimation,0.7458967566490173,estimator,0.7384809255599976,calculate,0.6633306741714478,approximate,0.6249755620956421,compute,0.6137955188751221,estimators,0.6074831485748291
libpng-1510,comment,libjpeg,0.7848710417747498,jpeglib,0.6954201459884644,freetype,0.6880333423614502,libtiff,0.6739399433135986,libjpegturbo,0.6670328378677368,openjpeg,0.6537718772888184,libgd,0.6451693773269653,freeimage,0.6338246464729309,sdlimage,0.6290993690490723,qrdraw,0.6235811710357666
inter-row,comment,intra,0.5631169676780701,rows,0.555152416229248,table,0.5045477151870728,column,0.4908444285392761,columns,0.45697712898254395,overlapping,0.455932080745697,ptprojetint,0.4530894160270691,cell,0.4506917893886566,col,0.4457659423351288,cells,0.44109034538269043
grained,comment,coarsegrained,0.6789182424545288,granular,0.6709787845611572,granularity,0.6621723175048828,finegrained,0.6508969068527222,grain,0.628293514251709,coarse,0.6267750263214111,finegrain,0.5719332695007324,regulatorimposed,0.5638440847396851,finergrained,0.5617510676383972,finer,0.5557252764701843
logging,comment,logs,0.774113118648529,log,0.7290619015693665,logger,0.7262814044952393,syslog,0.6788985729217529,tracing,0.6615991592407227,loggings,0.6474406719207764,loggers,0.6393718123435974,auditing,0.6221961379051208,logback,0.6128369569778442,diagnostics,0.609765350818634
created,comment,create,0.763672947883606,creating,0.7431325912475586,creation,0.6824737787246704,creates,0.6596437692642212,called,0.6138780117034912,built,0.5889813303947449,managed,0.5822798013687134,recreated,0.574891209602356,generated,0.573479175567627,recreate,0.5558842420578003
work-around,comment,working,0.6711441874504089,works,0.6455038189888,thought,0.6415424346923828,messing,0.6344904899597168,nt,0.6343300342559814,matter,0.6271708607673645,realize,0.6235260367393494,thing,0.6122213006019592,things,0.6117722392082214,realise,0.606718122959137
starts,comment,ends,0.8207972049713135,stops,0.8010511994361877,begins,0.7906119227409363,continues,0.7503250241279602,start,0.7388166189193726,finishes,0.727030336856842,starting,0.7227045297622681,reaches,0.7099496722221375,proceeds,0.6357370615005493,till,0.6327050924301147
messages,comment,message,0.8546316027641296,packets,0.6574068069458008,messsages,0.6379204988479614,receiving,0.621505856513977,notifications,0.6022862195968628,receive,0.602124810218811,mesages,0.5979489088058472,senders,0.5761728286743164,packet,0.5692748427391052,requests,0.5690023899078369
viewing,comment,viewable,0.696555495262146,displaying,0.6835309863090515,browsing,0.6793235540390015,viewed,0.6756088137626648,viewer,0.6735380291938782,displayed,0.6323510408401489,showing,0.614629328250885,displays,0.6123242378234863,navigating,0.5906051397323608,viewers,0.58693528175354
inter-chunk,comment,chunks,0.673195481300354,intra,0.5937714576721191,chuncks,0.5273252725601196,chunck,0.5130555629730225,ptprojetint,0.49021804332733154,buffer,0.4893834888935089,chunking,0.48545658588409424,buffers,0.48508310317993164,chucks,0.4759664535522461,frames,0.4695979952812195
shipped,comment,bundled,0.690414547920227,ships,0.6618970632553101,packaged,0.6299051642417908,purchased,0.6264269948005676,ship,0.5997776985168457,sold,0.5851035118103027,discontinued,0.5842640995979309,delivered,0.5817551016807556,preinstalled,0.5754683017730713,downloaded,0.5723590850830078
iso,comment,isoiec,0.7606620788574219,standards,0.6484140157699585,standard,0.648239016532898,ansi,0.6471881866455078,standardized,0.6367325782775879,annex,0.6266434192657471,stepmanufacturing,0.6207462549209595,compliant,0.616797924041748,iec,0.6140149831771851,rfc,0.6085988283157349
incorporated,comment,incorporate,0.8054776191711426,incorporates,0.7735849618911743,incorporating,0.7435727715492249,adapted,0.694293737411499,incorporation,0.6713886857032776,adopted,0.6653406023979187,developed,0.6387096643447876,utilise,0.6384125351905823,integrated,0.629041314125061,utilised,0.6216742396354675
uses,comment,used,0.7763381004333496,employs,0.7587015628814697,use,0.7510631084442139,using,0.7502293586730957,utilizes,0.7299941778182983,utilises,0.6155341863632202,leverages,0.6079357862472534,employ,0.6028569340705872,adopts,0.5801389813423157,relies,0.5736813545227051
onto,comment,projected,0.5458448529243469,nonprojector,0.5356125831604004,projecting,0.5331143140792847,projection,0.4803042411804199,andrefined,0.4783971905708313,along,0.4719763696193695,mapped,0.4703625738620758,back,0.46816620230674744,corresponding,0.4436620771884918,placed,0.4381774663925171
fmt,comment,keyaddtowishlist,0.6255277395248413,strconv,0.6235294938087463,mergeformatonwordorselection,0.6222574710845947,ddictdebug,0.6218956708908081,gopkg,0.6054807901382446,smartfunc,0.5993411540985107,keyaddtocart,0.598521888256073,ioioutil,0.592633843421936,osexec,0.588529109954834,encodingjson,0.5851471424102783
libpng-1241,comment,libjpeg,0.7848710417747498,jpeglib,0.6954201459884644,freetype,0.6880333423614502,libtiff,0.6739399433135986,libjpegturbo,0.6670328378677368,openjpeg,0.6537718772888184,libgd,0.6451693773269653,freeimage,0.6338246464729309,sdlimage,0.6290993690490723,qrdraw,0.6235811710357666
maxout,comment,relu,0.6067558526992798,tanh,0.5738905668258667,punyinitialbias,0.5581921339035034,sigmoid,0.557542085647583,feedforward,0.5513378977775574,omaxin,0.5499370098114014,onelayer,0.5494447350502014,pcbigoutput,0.5477637052536011,mlps,0.5471236705780029,maxin,0.5465548038482666
libpng-1243,comment,libjpeg,0.7848710417747498,jpeglib,0.6954201459884644,freetype,0.6880333423614502,libtiff,0.6739399433135986,libjpegturbo,0.6670328378677368,openjpeg,0.6537718772888184,libgd,0.6451693773269653,freeimage,0.6338246464729309,sdlimage,0.6290993690490723,qrdraw,0.6235811710357666
characters,comment,character,0.8890058994293213,chars,0.879463791847229,letters,0.7210850119590759,charaters,0.7144681215286255,strings,0.7046389579772949,charachters,0.7012162804603577,charactors,0.7000402808189392,digits,0.6925964951515198,charcters,0.6898833513259888,ascii,0.6897176504135132
primary,comment,foreign,0.7569073438644409,autoincrement,0.6754082441329956,secondary,0.6682791709899902,key,0.6484394073486328,table,0.609148383140564,clustered,0.5852614641189575,unique,0.5781910419464111,priamry,0.5764901638031006,primery,0.5729343295097351,fk,0.5658930540084839
thereof,comment,permitted,0.43574994802474976,provisions,0.4166163504123688,cnris,0.3943555951118469,prohibited,0.3924822509288788,permissible,0.3870173394680023,restricted,0.3800225257873535,creamtec,0.3725602924823761,constitute,0.370541512966156,hereof,0.3702579736709595,nonexclusive,0.363883912563324
quicker,comment,faster,0.8662711381912231,slower,0.7885209321975708,slow,0.7558776140213013,slows,0.7178187370300293,cheaper,0.7062721252441406,performant,0.705371618270874,fast,0.7039437294006348,fastest,0.6939021348953247,inefficient,0.6878776550292969,slowing,0.6861735582351685
customization,comment,customisation,0.81850266456604,customizations,0.7832174301147461,customize,0.745849609375,customizing,0.7373800277709961,customized,0.7316071391105652,customise,0.6994215250015259,customised,0.6633886098861694,custom,0.6501160860061646,customizable,0.6486504077911377,extensibility,0.6458835601806641
enumerate,comment,enumerating,0.7122578024864197,iterate,0.6727313995361328,enumerates,0.6297922134399414,iterating,0.5878070592880249,itertools,0.5600682497024536,enumerated,0.5538644194602966,xrange,0.5532940626144409,enumerable,0.5099321007728577,enumeration,0.5089515447616577,traverse,0.49977433681488037
premultiply,comment,premultiplying,0.7235548496246338,premultiplication,0.6976818442344666,postmultiply,0.675926923751831,eyeargs,0.6602952480316162,premultiplied,0.6159947514533997,leftmultiply,0.5875115394592285,postmultiplied,0.5794410705566406,nonpremultiplied,0.5642792582511902,premultiplies,0.5547152757644653,postmultiplication,0.5519224405288696
rewritten,comment,rewrite,0.768885612487793,reformulated,0.7174803614616394,reformulate,0.6464898586273193,expressed,0.6355817317962646,rewriting,0.6226291060447693,reexpressed,0.6106383204460144,replaced,0.6098188161849976,rewrote,0.5969136357307434,recast,0.5779100060462952,formulated,0.5763577222824097
non-palette,comment,colours,0.597065806388855,colors,0.5765684843063354,palettes,0.5712517499923706,colour,0.5550746917724609,getswatches,0.5310786962509155,color,0.4924194812774658,pallete,0.49016451835632324,pallette,0.4785544276237488,brightpastel,0.46107766032218933,alphatransparency,0.4517171084880829
top,comment,bottom,0.8759283423423767,right,0.6575284004211426,topmost,0.5742757320404053,front,0.5489568710327148,bottommost,0.5488935112953186,middle,0.5407732725143433,beneath,0.5338123440742493,rightmost,0.5334792733192444,leftmost,0.5250906348228455,tops,0.5016677379608154
