phrase,concept,most_sim_1,score_1,most_sim_2,score_2,most_sim_3,score_3,most_sim_4,score_4,most_sim_5,score_5,most_sim_6,score_6,most_sim_7,score_7,most_sim_8,score_8,most_sim_9,score_9,most_sim_10,score_10
facility,comment,uncapacitated,0.4650496244430542,infrastructure,0.4508037865161896,amenity,0.44618478417396545,equipment,0.44109487533569336,facilty,0.4394882023334503,capacitate,0.4204314947128296,offer,0.4135423004627228,p-median,0.4106285572052002,facilite,0.40778374671936035,residential,0.4028748571872711
bound,comment,upper-bound,0.5807453393936157,lower-bound,0.5688806772232056,upperbound,0.5148321390151978,corollary,0.48003003001213074,lowerbound,0.4696826934814453,onitemdatabound,0.45592981576919556,tightnes,0.44868120551109314,upper,0.44732505083084106,approximation,0.4424038529396057,unbound,0.42794665694236755
accommodate,comment,accomodate,0.804427981376648,cope,0.7256253957748413,cater,0.6807121634483337,adapt,0.5974761843681335,necessitate,0.5617139339447021,flexible,0.5282755494117737,encompas,0.5221397876739502,anticipate,0.5121505856513977,adaptable,0.510892391204834,foresee,0.48272472620010376
support,comment,suport,0.5507972240447998,afaik,0.5467784404754639,compatible,0.533687174320221,capability,0.5077606439590454,built-in,0.49648839235305786,compatibility,0.4878928065299988,newer,0.4613874852657318,out-of-the box,0.45991382002830505,polyfill,0.44246241450309753,built,0.43713727593421936
people,comment,religiou,0.5877147912979126,political,0.5834150314331055,cultural,0.5544711947441101,felt,0.553672730922699,proud,0.5495337247848511,coworker,0.5486762523651123,passion,0.5486332774162292,anthropologist,0.5452783107757568,humanity,0.5386749505996704,co-worker,0.5358808636665344
transform,comment,tranform,0.6911798715591431,transformation,0.6807901263237,translate,0.6048370003700256,transfrom,0.5952014923095703,tranformation,0.5552352666854858,transformer,0.5491522550582886,affine,0.5467908382415771,rotate,0.5309962630271912,rotation,0.5245537757873535,schwartzian,0.5160629153251648
zero-init,comment,initialize,0.5420851707458496,initialise,0.5315783023834229,zeroed,0.47385168075561523,infinity,0.4485307037830353,initialisation,0.42436423897743225,initialization,0.42313075065612793,initalize,0.40680500864982605,nonzero,0.4057106375694275,non-zero,0.4046679735183716,intialize,0.3966417610645294
way,comment,manner,0.594975471496582,approach,0.5335070490837097,solution,0.5179290771484375,able,0.49630194902420044,possible,0.4923803210258484,probab,0.48819565773010254,aproach,0.4781643748283386,simp,0.4719386696815491,easi,0.4665604531764984,possibility,0.4642360210418701
form,comment,submit,0.6108986735343933,fieldset,0.598933756351471,myform,0.587784469127655,frm,0.5773974061012268,onsubmit,0.4876372516155243,novalidate,0.47991320490837097,loginform,0.46661311388015747,signup,0.4471316933631897,enctype,0.4443832039833069,post,0.44327494502067566
analyse,comment,analyze,0.8581832647323608,examine,0.6854854226112366,analysis,0.6344578266143799,assess,0.6067624092102051,investigate,0.5783554315567017,visualize,0.5101848840713501,study,0.5025547742843628,quantitative,0.4850369989871979,investigation,0.4684205651283264,ascertain,0.46192651987075806
encoder,comment,decoder,0.7771691083908081,encode,0.5812923908233643,codec,0.5469381213188171,enc,0.5397037267684937,decode,0.5087267160415649,encoder-decoder,0.47328975796699524,b-frame,0.46607428789138794,rnn,0.46414005756378174,sjcl,0.44656240940093994,avc,0.4429665803909302
reset,comment,reseted,0.5368713140487671,re-set,0.5001669526100159,resetted,0.4905833601951599,reinitialize,0.4802049398422241,restore,0.4493107795715332,timer,0.434745728969574,power-up,0.4298691749572754,revert,0.4243983030319214,mre,0.4239654541015625,invalidate,0.4238160252571106
inside,comment,outside,0.7869625687599182,within,0.7409394979476929,with,0.6354353427886963,enclose,0.6112678050994873,outermost,0.5709198117256165,surround,0.5516979694366455,wherever,0.5174534320831299,innermost,0.5139087438583374,try-catch,0.48701220750808716,top-level,0.48303529620170593
maximum,comment,minimum,0.8629345893859863,exceed,0.6951806545257568,maximal,0.615425705909729,max,0.6053431034088135,allowable,0.5504106879234314,minumum,0.5086684226989746,limit,0.5015414953231812,threshold,0.48731529712677,average,0.46748965978622437,exces,0.4581814706325531
delete,comment,deletion,0.6131624579429626,remove,0.5451405048370361,delet,0.5331130027770996,destroy,0.5045114755630493,unlink,0.4929097294807434,orphan,0.49152976274490356,insert,0.4903617203235626,update,0.4792243540287018,cascade,0.47173160314559937,delte,0.4607517421245575
exist,comment,existence,0.5202738046646118,existance,0.4947044551372528,exsist,0.44148221611976624,overwrite,0.4201999604701996,check,0.4084773659706116,non-exist,0.3980294167995453,duplicate,0.3945932388305664,moreover,0.3870716392993927,exisit,0.3839637041091919,otherwise,0.3807334899902344
check,comment,chek,0.6698441505432129,existance,0.6574143171310425,sanity,0.635733425617218,checked,0.6025503873825073,verify,0.592987060546875,checker,0.5622186660766602,wether,0.5547248721122742,wheather,0.5444076061248779,ckeck,0.5399090051651001,checke,0.5203837156295776
non-pawn,comment,rook,0.5872421264648438,castl,0.48278284072875977,queen,0.4682059586048126,existent,0.4488757252693176,chessboard,0.43028348684310913,bishop,0.429109126329422,k,0.4152575135231018,chessman,0.3849848508834839,ches,0.37821072340011597,checkmate,0.37741410732269287
tie,comment,breaker,0.470988005399704,untie,0.46788644790649414,loser,0.46337538957595825,loose,0.45104050636291504,tie-break,0.4116577208042145,together,0.40759897232055664,broken,0.40653857588768005,stick,0.40066635608673096,inextricab,0.39397677779197693,tiebreaker,0.38921797275543213
handicap,comment,golf,0.5646771192550659,athletic,0.5523185729980469,jockey,0.5484800338745117,league,0.5233010053634644,championship,0.5181402564048767,athlete,0.5147128701210022,rugby,0.5001343488693237,club,0.4979257583618164,soccer,0.4893133342266083,victory,0.4888257086277008
kvk,comment,avk,0.544135570526123,jbj,0.5247836709022522,qkj,0.5138514637947083,akp,0.5067622661590576,kbk,0.5034351348876953,rkj,0.49536681175231934,khk,0.4945606291294098,bjk,0.49373796582221985,kxk,0.4932215213775635,kqk,0.4868007302284241
concurrent,comment,concurrency,0.6394127011299133,multi-threaded,0.5572535395622253,concurent,0.5533856153488159,multithreaded,0.5470472574234009,lock-free,0.532727062702179,multi-thread,0.5213521122932434,parallel,0.5208940505981445,thread-safe,0.5186063051223755,single-threaded,0.5094929933547974,non-concurrent,0.4990198314189911
longer,comment,anymore,0.6650199890136719,since,0.6443125009536743,soon,0.603656530380249,shorter,0.5723456740379333,become,0.5568562746047974,even,0.5524787902832031,eventual,0.540014922618866,hence,0.5274617671966553,never,0.5249127745628357,obvious,0.5152787566184998
assume,comment,suppose,0.7657757997512817,presume,0.6532425880432129,consider,0.5823172330856323,since,0.5254298448562622,mean,0.5130922198295593,necessari,0.5103330612182617,assumption,0.4921458661556244,hence,0.48870885372161865,either,0.4857891798019409,let,0.48446017503738403
pseudo,comment,psuedo,0.771182656288147,pseudocode,0.5619910955429077,pseduo,0.5234782695770264,pseudo-code,0.5217604637145996,untested,0.5098318457603455,psudo,0.5082674026489258,snippet,0.4817565679550171,pesudo,0.4772047698497772,snipet,0.42147159576416016,psuedocode,0.41342341899871826
remapped,comment,remap,0.7895012497901917,remapp,0.7861994504928589,re-map,0.6850240230560303,re-mapp,0.6015862226486206,re-mapped,0.563389003276825,virtual-to-physical,0.533428430557251,unmap,0.5207168459892273,unmapped,0.514994740486145,unmapp,0.5075199604034424,mapped,0.49866652488708496
push,comment,pop,0.5820895433425903,unshift,0.4935007393360138,popped,0.48882704973220825,shove,0.48684871196746826,back,0.43986570835113525,emplace,0.41834554076194763,pull,0.41346919536590576,woosh,0.39571133255958557,pushy,0.39025843143463135,comma-and-space,0.37526196241378784
offsetof,comment,alignof,0.5693851709365845,uintptr,0.5558654069900513,aligna,0.5388890504837036,stddef,0.5345842838287354,sizeof,0.48845380544662476,ptrdiff,0.4854528307914734,compiler-specific,0.47848406434059143,mystruct,0.4713732898235321,memset,0.4659125804901123,c99,0.4597940146923065
backward,comment,forward,0.7193853855133057,backword,0.700265645980835,foward,0.6102821826934814,foreward,0.5643352270126343,upward,0.5238971710205078,straight,0.5181728601455688,compatiblity,0.4992677569389343,reverse,0.4896085262298584,compatability,0.48286211490631104,downward,0.47715258598327637
alpha-beta,comment,gamma,0.7197133302688599,omega,0.5762409567832947,bravo,0.575332760810852,alfa,0.5360785722732544,sigma,0.505257248878479,theta,0.4907916188240051,aplha,0.4806559681892395,rho,0.4770204424858093,lpha,0.47438931465148926,eta,0.45796114206314087
skip,comment,continue,0.5058145523071289,ignore,0.46942734718322754,discard,0.4463106393814087,step,0.4359081983566284,next,0.4168897271156311,omit,0.3975909352302551,backtrack,0.39279085397720337,norewind,0.3899585008621216,repeat,0.3869597315788269,precede,0.38381218910217285
millisecond,comment,microsecond,0.7940719127655029,milisecond,0.7862000465393066,nanosecond,0.7668888568878174,elapse,0.7260458469390869,time,0.6983151435852051,minute,0.6712718605995178,millisec,0.6653429269790649,msec,0.6452453136444092,timespan,0.6264615058898926,mili,0.5992298722267151
predicate,comment,disjunction,0.5743162631988525,clause,0.5328692197799683,conjunction,0.5249921679496765,pred,0.5175681114196777,unary,0.49721235036849976,negation,0.49283650517463684,conjunct,0.4885050654411316,arity,0.48703598976135254,conjunctive,0.48620837926864624,n-ary,0.4797794222831726
string,comment,strung,0.7581015825271606,piec,0.6894699335098267,cobbl,0.6820880770683289,cobble,0.6461860537528992,mashed,0.6128714084625244,pieced,0.6066547632217407,cobbled,0.6062584519386292,slapped,0.5694549083709717,together,0.5646836757659912,clumped,0.5561119318008423
advantage,comment,benefit,0.6689470410346985,consideration,0.6105971932411194,drawback,0.5806539058685303,disadvantage,0.5389524102210999,flexibility,0.4951022267341614,approach,0.4950844645500183,improvement,0.42627155780792236,precaution,0.4201812744140625,traditional,0.4102020263671875,afford,0.3882670998573303
setoption,comment,getoption,0.620025634765625,maxrecursion,0.49091005325317383,optimset,0.4715295135974884,maxdop,0.4622548818588257,scipen,0.44488948583602905,optionname,0.4347699284553528,showvalue,0.42518752813339233,optname,0.42251694202423096,nodelay,0.4216974675655365,sndtimeo,0.4094531238079071
choice,comment,choise,0.655337929725647,choose,0.6389752626419067,chose,0.5960919260978699,chosen,0.5728297829627991,choosen,0.558680534362793,choosed,0.5071845054626465,chioce,0.5044227838516235,mychoice,0.4973721504211426,pick,0.49331599473953247,chos,0.4719597101211548
rook,comment,pawn,0.8240988254547119,bishop,0.718300998210907,castl,0.6613491773605347,chessboard,0.6515673995018005,queen,0.6513195633888245,checkmate,0.6185581088066101,chessman,0.6029887199401855,ches,0.5910760164260864,k,0.5341235399246216,gameboard,0.4897978901863098
trouble,comment,stuck,0.6261599063873291,headache,0.598481297492981,confuse,0.5800454616546631,able,0.5534037351608276,issue,0.5504903197288513,problem,0.5491360425949097,unsure,0.545383095741272,difficulty,0.5307477116584778,frustrate,0.5252416133880615,mess,0.5229542255401611
level,comment,lvl,0.5517493486404419,leve,0.5215093493461609,sublevel,0.5060967206954956,high,0.49821048974990845,sub-level,0.49624133110046387,higer,0.4907425343990326,levelup,0.4843239188194275,lowest-level,0.45587778091430664,blevel,0.44370055198669434,newlevel,0.4406358301639557
gui,comment,graphical,0.5813836455345154,user-interface,0.5790450572967529,non-gui,0.5583371520042419,tkinter,0.5503996014595032,gui-based,0.50583416223526,sw,0.5046193599700928,gtk,0.5044413805007935,mainwindow,0.48466479778289795,winform,0.4675496518611908,wxpython,0.4669404625892639
leave,comment,remain,0.6188344955444336,stay,0.6170883178710938,untouched,0.6160193085670471,intact,0.5456949472427368,unchanged,0.5165051817893982,leaf,0.4799595773220062,stayed,0.466708242893219,re-enter,0.46318671107292175,disappear,0.45264214277267456,discard,0.4487127661705017
quick,comment,quicker,0.5685055255889893,dirty,0.5212313532829285,fast,0.5098531246185303,easy,0.48431941866874695,rapid,0.4646104872226715,decent,0.4547513425350189,hopeful,0.45462846755981445,painles,0.452824205160141,whipped,0.45126762986183167,jumped,0.4459393620491028
round,comment,robin,0.5743993520736694,ceil,0.49486011266708374,trip,0.4829782545566559,unrounded,0.4601917862892151,floor,0.451412558555603,rounder,0.447454571723938,half,0.4449247121810913,fraction,0.43310192227363586,math,0.42196905612945557,epoch,0.4053795337677002
prevent,comment,avoid,0.5380441546440125,accidental,0.47219720482826233,prevention,0.436948299407959,cause,0.4220113456249237,hijack,0.4170115888118744,disable,0.4055548310279846,ensure,0.4012913703918457,detect,0.4009873867034912,disrupt,0.394683837890625,propagation,0.39392685890197754
occurrence,comment,occurence,0.8627796173095703,occurance,0.7892431616783142,occurrance,0.5726840496063232,ocurrence,0.5660508275032043,sub-str,0.5236601233482361,replace,0.5099318623542786,occurrency,0.49540838599205017,occurency,0.48765403032302856,subsequence,0.47502100467681885,non-occurrence,0.4742886424064636
discover,comment,uncover,0.6200345754623413,discovery,0.6128426790237427,identify,0.5518285036087036,undiscovered,0.5112724304199219,detect,0.47889554500579834,explore,0.47347989678382874,suspect,0.4684639275074005,pinpoint,0.4682360589504242,reveal,0.46588581800460815,diagnose,0.46546947956085205
ordo,comment,soin,0.5556221008300781,roggen,0.4968056082725525,sant,0.45895230770111084,ordonez,0.43832483887672424,tambe,0.4380953311920166,gime,0.4332031309604645,parque,0.43247801065444946,paruchuri,0.41927024722099304,produire,0.4187471866607666,bilbao,0.4160566031932831
adds,comment,muls,0.5139375329017639,addp,0.49978625774383545,addpd,0.48080021142959595,addsd,0.4775542616844177,mmword,0.4546775221824646,vaddp,0.44494497776031494,vmovup,0.4370179772377014,mulsd,0.434384822845459,zmm,0.4279727339744568,movupd,0.42301517724990845
king-attack,comment,attacker,0.7775225043296814,defense,0.6920454502105713,defend,0.6858631372451782,mitm,0.6664712429046631,countermeasure,0.6660749912261963,man-in-the middle,0.6537096500396729,hijack,0.6490299105644226,spoof,0.6474000215530396,vulnerability,0.6412053108215332,vulnerable,0.6403712034225464
template,comment,tempalte,0.538304328918457,typename,0.5341390371322632,tmpl,0.519582211971283,tpl,0.5029962062835693,temlate,0.49077147245407104,templated,0.4773791432380676,templatize,0.4739518463611603,templ,0.47349050641059875,non-template,0.45559024810791016,tempate,0.45496606826782227
goldfish,comment,gralloc,0.48856982588768005,hyena,0.4619905352592468,hammerhead,0.4556724429130554,dolphin,0.4521651268005371,checkjni,0.4488534927368164,qemu,0.4353787302970886,elephant,0.43461325764656067,defconfig,0.4335775077342987,catdog,0.4329744279384613,hippopotamu,0.4327242970466614
along,comment,perpendicular,0.5281715393066406,straight,0.49861106276512146,correspond,0.4412400722503662,emanate,0.42430436611175537,upward,0.4198056161403656,x-y,0.4169066548347473,x-axi,0.4092888832092285,z-axi,0.4083053171634674,onto,0.4029013514518738,basical,0.3995532989501953
change,comment,chnage,0.635568380355835,chage,0.609088659286499,chaged,0.5130833983421326,notify,0.5003373622894287,update,0.4898715019226074,modify,0.4599035382270813,recalculate,0.4552587866783142,adjustment,0.45252135396003723,cahnge,0.4502415359020233,onchange,0.43422427773475647
wait,comment,sleep,0.6596149802207947,finish,0.6550735235214233,busy,0.6496281623840332,idle,0.6072081327438354,woken,0.5651859641075134,unblock,0.5558229088783264,hang,0.546466588973999,untill,0.5442992448806763,delay,0.5439226627349854,interrupt,0.5388123989105225
cuckoo,comment,de-amortized,0.5738608241081238,hash-table,0.5684992074966431,bloom,0.5466747283935547,hopscotch,0.5458221435546875,lsh,0.5401408672332764,hash-based,0.5326316356658936,locality-sensitive,0.5034879446029663,murmur,0.4961203336715698,localitysensitive,0.49561262130737305,re-hash,0.4864373505115509
shift,comment,unshifted,0.5284770131111145,lshift,0.4953571557998657,ctrl,0.48050421476364136,shft,0.4667750895023346,xor,0.4404219388961792,right,0.4373069107532501,leftward,0.4351162612438202,shifter,0.4315393567085266,shiftleft,0.4300456643104553,rightward,0.42988285422325134
marked,comment,unmarked,0.6421108245849609,indicate,0.617527961730957,mark,0.6158462166786194,unmark,0.5348094701766968,underlined,0.4864640235900879,exclamation,0.48057401180267334,signify,0.4651002883911133,appear,0.44357621669769287,red,0.4361492395401001,notice,0.41436681151390076
encode,comment,decode,0.6665144562721252,utf,0.6518967151641846,ascii,0.6418976783752441,encoder,0.5812923908233643,charset,0.5539513826370239,unicode,0.5528068542480469,encond,0.5470762252807617,enc,0.5434626340866089,unencoded,0.5394457578659058,re-encode,0.5345064401626587
reorder,comment,re-order,0.8205703496932983,re-ordered,0.6479843258857727,rearrange,0.5836806297302246,re-arrange,0.5625522136688232,order,0.4522278308868408,interleave,0.43014758825302124,out-of-order,0.4148613512516022,swap,0.4136117994785309,re-arranged,0.41093432903289795,intra-thread,0.40816372632980347
lowercase,comment,uppercase,0.9077708721160889,lower-case,0.8117512464523315,upper-case,0.7699463367462158,capitalize,0.7189878225326538,letter,0.6966416835784912,lowercased,0.6887317895889282,uppercased,0.67803555727005,lowecase,0.6409896612167358,capitalised,0.6397515535354614,mixed-case,0.6198492050170898
cap,comment,butt,0.433960884809494,logpixelsx,0.43373286724090576,vertre,0.42365607619285583,setcap,0.4168657958507538,allcap,0.4074277877807617,logpixelsy,0.40564972162246704,capt,0.3986075520515442,avicap,0.39555394649505615,stretchable,0.3953823149204254,horzre,0.38743507862091064
highlow,comment,higest,0.5498988628387451,hightest,0.4835861325263977,higer,0.4770071506500244,mqdefault,0.42787855863571167,ohlc,0.4112638831138611,lighted,0.41043588519096375,simpleforecast,0.4096173346042633,xhigh,0.40237632393836975,vhigh,0.39741867780685425,overcast,0.37615519762039185
descriptor,comment,decriptor,0.5229191780090332,discriptor,0.4661403000354767,ebadf,0.43437665700912476,fileno,0.4106610417366028,pfd,0.40520232915878296,keypoint,0.3981119990348816,gdt,0.3870822787284851,fdopen,0.386441171169281,sift,0.38600224256515503,metadata,0.38463932275772095
values,comment,selval,0.41951245069503784,selectvalue,0.3951932191848755,valuename,0.393269419670105,carmodel,0.3896756172180176,passdatum,0.3860197365283966,contentvalue,0.379071444272995,actualvalue,0.3773990869522095,namec,0.3618996739387512,fieldval,0.358317106962204,valueid,0.3546527624130249
threadpool,comment,thread-pool,0.7242578268051147,pool,0.5770680904388428,thread,0.5177202224731445,workqueue,0.5159092545509338,worker,0.5108675360679626,work-steal,0.508998692035675,iocp,0.5054129362106323,backgroundworker,0.48093491792678833,workerthread,0.4770995080471039,queue,0.4654810130596161
flank,comment,tenderloin,0.5360084176063538,leberka,0.5231232643127441,brisket,0.5194072723388672,andouille,0.5172069072723389,bony,0.5078091025352478,snout,0.5059852600097656,bresaola,0.5040984153747559,kielbasa,0.49973905086517334,loin,0.4982720613479614,t-bone,0.49427834153175354
map,comment,gmap,0.5151394009590149,topographic,0.4974137842655182,rgoogle,0.4915246367454529,slippy,0.4878937602043152,nutiteq,0.487379252910614,multimap,0.4809483289718628,amap,0.47727254033088684,googlemap,0.4748266041278839,mappy,0.4722156524658203,route-me,0.46137815713882446
dive,comment,delve,0.7908204197883606,deeper,0.652630090713501,dig,0.632459282875061,delved,0.6271430253982544,dived,0.5894299745559692,deep,0.5586734414100647,familiarize,0.5318899750709534,dug,0.5291992425918579,delf,0.5272368788719177,bowel,0.5160735845565796
spot,comment,hot,0.7442387342453003,sweet,0.513644278049469,hotspot,0.4605947434902191,towel,0.42993342876434326,iced,0.4016929864883423,lick,0.38499170541763306,eye,0.37371331453323364,hotter,0.3736647665500641,hottest,0.37308818101882935,grill,0.36441120505332947
date,comment,datetime,0.6015297770500183,month,0.5617367625236511,ymd,0.5480948686599731,time,0.5379332304000854,getdate,0.5285956263542175,expiry,0.5254760980606079,fecha,0.5227400064468384,timestamp,0.5219429731369019,stamp,0.5026832818984985,utc,0.49814388155937195
endgame,comment,tic-tac-toe,0.6733275651931763,end-game,0.6357715129852295,ches,0.6203474998474121,poker,0.5929049253463745,backgammon,0.5859242677688599,mastermind,0.5659774541854858,winnable,0.5602213144302368,othello,0.5546653270721436,checkwin,0.5499486923217773,solitaire,0.5494234561920166
grow,comment,growth,0.7255016565322876,shrink,0.7205532789230347,grown,0.7065742611885071,increase,0.6869264841079712,large,0.6259405612945557,decrease,0.6061513423919678,steadi,0.5652600526809692,huge,0.5560102462768555,rapid,0.54756760597229,exponential,0.5409095287322998
recursive,comment,recursion,0.820314884185791,recurse,0.7637413740158081,non-recursive,0.7372258901596069,nonrecursive,0.6048384308815002,recusive,0.5736757516860962,recursed,0.5522698163986206,tail-recursive,0.5510920286178589,recusion,0.5414775609970093,unfold,0.5259007811546326,factorial,0.517581582069397
stdin,comment,stdout,0.6982736587524414,fget,0.634797215461731,readline,0.6236104965209961,fflush,0.6205412149429321,fileno,0.6102296710014343,getc,0.5826034545898438,stderr,0.5800613760948181,eof,0.5422585010528564,fput,0.529461145401001,popen,0.5242173671722412
explicit,comment,implicit,0.7268370985984802,explicite,0.7064992785453796,explict,0.5859290957450867,explicity,0.5679707527160645,specify,0.48425155878067017,unless,0.47099506855010986,necessary,0.46172088384628296,implict,0.4597793519496918,declaration,0.4583248496055603,implicite,0.45387518405914307
switch,comment,swtich,0.6171026229858398,break,0.605522096157074,swith,0.5739777684211731,case,0.5271971225738525,swich,0.5251206159591675,swicth,0.5033963918685913,fallthrough,0.4752858877182007,switch-statement,0.45770931243896484,switch-case,0.4125709533691406,insensitive,0.41071802377700806
block,comment,try-catch,0.506543755531311,sub-block,0.4967491924762726,unblocked,0.48946478962898254,unblock,0.4823329448699951,blk,0.47850096225738525,subblock,0.45783665776252747,blocksize,0.4351952373981476,try-except,0.42117732763290405,begin-end,0.415674090385437,pblock,0.4070186913013458
representation,comment,represenation,0.5539220571517944,textual,0.5516506433486938,human-readable,0.5331242680549622,represent,0.5269544720649719,represention,0.5164312124252319,hexadecimal,0.47213014960289,convert,0.46407943964004517,diagrammatic,0.46321338415145874,structure,0.4598807692527771,human-friend,0.45465534925460815
lsb,comment,msb,0.7092254161834717,nibble,0.5530977249145508,least-significant,0.5445808172225952,bit,0.5280781388282776,low-order,0.5082556009292603,bit-plane,0.4753209054470062,xff,0.46119698882102966,sysv,0.4534117579460144,most-significant,0.4390347898006439,elf,0.43726474046707153
displayed,comment,appear,0.6530600786209106,display,0.6029347777366638,show,0.5848076343536377,diplay,0.5260009765625,diplayed,0.509994626045227,dispa,0.5028488636016846,disappear,0.49519073963165283,drawn,0.4772660732269287,echoed,0.47707587480545044,onscreen,0.4758388102054596
non-zero,comment,nonzero,0.5473487377166748,non-zero,0.5292834043502808,existent,0.49426543712615967,empty,0.4714425802230835,infinity,0.44684815406799316,zeroed,0.4442627429962158,negative,0.44146206974983215,zero-valued,0.4290934205055237,otherwise,0.415518194437027,positive,0.3974764943122864
group,comment,grp,0.6242563724517822,grouped,0.5722596645355225,subgroup,0.5680738687515259,groupname,0.5400963425636292,sub-group,0.523661732673645,gropu,0.5150678157806396,groupid,0.5006568431854248,groupd,0.4883401393890381,rollup,0.4879641532897949,mygroup,0.48255273699760437
window,comment,indow,0.5800992846488953,win,0.558666467666626,windo,0.5194703340530396,popup,0.517734169960022,widnow,0.5153292417526245,taskbar,0.4914809465408325,subwindow,0.4752677083015442,winow,0.47482043504714966,windwo,0.459623783826828,vista,0.45515769720077515
policy,comment,police,0.6191983222961426,myopic,0.4850654602050781,wsap,0.4827388823032379,same-origin,0.47700005769729614,policyid,0.44660109281539917,sub-policy,0.44603627920150757,enforcement,0.4458572268486023,meta-policy,0.44185560941696167,policy-based,0.4394901394844055,retention,0.4375495910644531
non,comment,existent,0.6249048709869385,existant,0.516152024269104,ewith,0.393478661775589,repudiation,0.38437867164611816,empty,0.36027735471725464,dbcmd,0.3598114252090454,zero,0.3594714403152466,cmd,0.35662132501602173,ocmd,0.3564037084579468,habent,0.35619911551475525
recreate,comment,re-create,0.8630616664886475,re-created,0.8070787191390991,re-creat,0.7627249956130981,rebuild,0.6226379871368408,rebuilt,0.617180347442627,wipe,0.605370044708252,re-add,0.5597691535949707,destroyed,0.5478452444076538,regenerate,0.5421476364135742,reinitialize,0.5336346626281738
killer,comment,kill,0.6042210459709167,bazooka,0.551066517829895,fight,0.5288238525390625,wounded,0.5197327136993408,crush,0.5114497542381287,dead,0.4953951835632324,brutal,0.4800461530685425,hurt,0.4785396158695221,murder,0.47077709436416626,suck,0.46906256675720215
half,comment,middle,0.5529248714447021,halfway,0.5328422784805298,one-third,0.5278059244155884,second,0.522617757320404,halve,0.49277612566947937,divide,0.48420655727386475,quarter,0.47835808992385864,remain,0.47661101818084717,least,0.47550857067108154,fraction,0.471738338470459
term,comment,layman,0.5295612812042236,myterm,0.4674813449382782,glossary,0.45765578746795654,argsn,0.4554576873779297,synonymous,0.44634515047073364,interchangab,0.4376910328865051,couched,0.43558764457702637,lower-order,0.4312925636768341,termset,0.4251631498336792,newterm,0.4237203001976013
drop,comment,down,0.6543608903884888,drag,0.6042342185974121,downlist,0.5933874845504761,ddl,0.5490020513534546,dropdown,0.497668594121933,tempdb,0.48242926597595215,dwon,0.4809226393699646,droppable,0.46388477087020874,drp,0.4570535123348236,droped,0.4508103132247925
binary-search,comment,unary,0.39708763360977173,non-binary,0.39679503440856934,varbinary,0.3721386194229126,bindatum,0.34906458854675293,uuencoded,0.3488868474960327,hex,0.3485077917575836,n-bit,0.34015342593193054,n-ary,0.33948764204978943,radix,0.3388420045375824,hexadecimal,0.337169885635376
square,comment,sqrt,0.5614643096923828,circle,0.5571374297142029,sqr,0.5540192127227783,bracket,0.5369133949279785,sqaure,0.5335875749588013,triangle,0.5318502187728882,rectangular,0.5180158615112305,rectangle,0.5179500579833984,mse,0.5166010856628418,perimeter,0.4681702256202698
retrieve,comment,retrive,0.7607938051223755,retreive,0.7480518817901611,store,0.5918726325035095,grab,0.5814361572265625,populate,0.5556751489639282,retrived,0.5356714725494385,extract,0.5337415933609009,retreiv,0.5101909637451172,fetch,0.5100075006484985,retriv,0.48768332600593567
summary,comment,cref,0.5299586057662964,summarize,0.4874669909477234,summery,0.4719350337982178,overview,0.45851922035217285,summarise,0.4401005506515503,summ,0.43729591369628906,statistic,0.4338000416755676,endregion,0.4247627854347229,typeparam,0.3870869576931,remark,0.38228359818458557
cut-node,comment,edge,0.6240043640136719,leaf,0.545418918132782,subtree,0.5031423568725586,vertice,0.4969371557235718,tree,0.4673132598400116,subgraph,0.44938766956329346,vertex,0.43819141387939453,uncut,0.4321841597557068,diameter,0.43207472562789917,subnode,0.4292294681072235
predefined,comment,pre-defined,0.9039713740348816,predetermine,0.6192517280578613,user-defined,0.5855151414871216,predefine,0.5786647200584412,pre-determined,0.5365119576454163,user-specified,0.5293076038360596,specify,0.5241749882698059,pre-specified,0.5151059031486511,define,0.4964534640312195,pre-set,0.4722411036491394
space,comment,sapce,0.538707971572876,whitespace,0.5245903730392456,white,0.5076388120651245,occupy,0.4986429810523987,white-space,0.4394783675670624,trail,0.4239542484283447,non-break,0.4227139353752136,newline,0.4211154878139496,comma,0.40378618240356445,inbetween,0.3989154100418091
formula,comment,sumproduct,0.5485484600067139,forumla,0.5375047922134399,subformula,0.5310828685760498,countif,0.5285878777503967,wff,0.5089150667190552,fomula,0.5061181783676147,sumif,0.5029476284980774,propositional,0.5020362138748169,disjunction,0.49481505155563354,vlookup,0.4937352240085602
correct,comment,incorrect,0.7717044353485107,proper,0.7502505779266357,wrong,0.7490905523300171,exact,0.5793349742889404,double-check,0.5321404933929443,guess,0.5138486623764038,erroneous,0.5127774477005005,appropriate,0.49633756279945374,corrent,0.4895344078540802,either,0.48671087622642517
lmr,comment,lmw,0.6045918464660645,qzm,0.5469933152198792,twg,0.5429595708847046,hhw,0.542875349521637,lrj,0.5363390445709229,hzr,0.5348778963088989,flz,0.5321543216705322,ygt,0.5269358158111572,vqj,0.52579665184021,ebw,0.5192869305610657
rootnode,comment,childnode,0.6073325872421265,somenode,0.5876034498214722,parentnode,0.5552639961242676,leafnode,0.550025224685669,maketree,0.5401507616043091,iterfind,0.5381735563278198,newnode,0.5345338582992554,findnode,0.5275497436523438,currnode,0.5245981216430664,subnode,0.5243130922317505
